,tweets,id,date,source,lang,place,sentiment,tweet_bersih
47,Whale Transfers Bitcoin Worth $10 Million to Bitstamp; Dump Incoming? https://t.co/KX2CVZEBLU,1239097808180908033,2020-03-15 07:55:13,IFTTT,en,,Positif,whale transfers bitcoin worth 10 million to bitstamp dump incoming 
48,Why Bitcoin ‘Cannot be a Reliable Safe-Haven Asset’? https://t.co/nufRZPxIao,1239097807002316800,2020-03-15 07:55:13,IFTTT,en,,Positif,why bitcoin cannot be a reliable safehaven asset  
49,Here’s How Bitcoin’s Current Supply Would Look Like in 3D https://t.co/xJISDdw8fK,1239097805832151041,2020-03-15 07:55:12,IFTTT,en,,Netral,here s how bitcoin s current supply would look like in 3d 
50,Bitcoin Price Poll: Why Investors Think BTC Could Fall to $3200? https://t.co/ttvfNvBXIn,1239097803810406402,2020-03-15 07:55:12,IFTTT,en,,Netral,bitcoin price poll why investors think btc could fall to 3200 
51,Ready to start developing with bitcoin?,1239097791353413632,2020-03-15 07:55:09,twidge,en,,Positif,ready to start developing with bitcoin
52,"RT @SalsaTekila: Dear noobs, 

Bitcoin is NOT naturally going down. It is being pushed down via whales placing spoofy sell orders on exchan…",1239097785258999808,2020-03-15 07:55:07,Twitter Web App,en,,Negatif, dear noobs bitcoin is not naturally going down it is being pushed down via whales placing spoofy sell orders on exchan 
53,"RT @CryptoBull: Bitcoin is not going to $6,000. 

It's not going to $3,000 either. 

And it's certainly not going to $1,000. 

The only way…",1239097767525580802,2020-03-15 07:55:03,Twitter Web App,en,,Negatif, bitcoin is not going to 6000 its not going to 3000 either and its certainly not going to 1000 the only way 
54,"RT @nokenchain: EN : While the BTC drops by 20%, the NOKN jumps by 89% !

FR : Alors que le BTC baisse de 20%, le NOKN bondit de 89% !

#Bi…",1239097764023136256,2020-03-15 07:55:02,Twitter for Android,en,,Netral, en  while the btc drops by 20 the nokn jumps by 89  fr  alors que le btc baisse de 20 le nokn bondit de 89  bi 
55,RT @AngeloBTC: Crazy how they had to tank the stock market to shake people out before the halving #bitcoin,1239097757937340416,2020-03-15 07:55:01,Twitter Web App,en,,Negatif, crazy how they had to tank the stock market to shake people out before the halving bitcoin
56,RT @BTCticker: One Bitcoin now worth $5168.602. Market Cap $94.435 Billion. Based on #coindesk BPI #bitcoin,1239097757068972032,2020-03-15 07:55:01,Twitter for Android,en,,Positif, one bitcoin now worth 5168602 market cap 94435 billion based on coindesk bpi bitcoin
57,RT @BullyEsq: Gonna throw my hands up in the air and say “SOCIAL DISTANCING” and then walk away anytime anyone ever mentions bitcoin to me…,1239097747350962176,2020-03-15 07:54:58,Twitter for iPhone,en,,Positif, gonna throw my hands up in the air and say social distancing and then walk away anytime anyone ever mentions bitcoin to me 
58,"RT @TheDailyHodl: Anthony Pompliano Calls Market Conditions 'Bitcoin Rocket Fuel', Confirms Morgan Creek Digital Bought BTC Dip https://t.c…",1239097740245819392,2020-03-15 07:54:57,Twitter Web App,en,,Netral, anthony pompliano calls market conditions bitcoin rocket fuel confirms morgan creek digital bought btc dip 
59,"""One of the greatest things that Satoshi did was disappear."" @jimmysong 

Under-appreciated and crucial.

No appeal… https://t.co/7KALp6vakx",1239097715625054208,2020-03-15 07:54:51,Twitter for Android,en,,Positif,one of the greatest things that satoshi did was disappear underappreciated and crucial no appeal 
60,"RT @boy_xrp: You see what’s happening right ?!! 

#Ripple #XRP 🇺🇸 #crypto #digtialgold #1 digital asset by design. #XrpCommunity #Bitcoin f…",1239097704481009665,2020-03-15 07:54:48,Twitter for Android,en,,Positif, you see what s happening right  ripple xrp crypto digtialgold 1 digital asset by design xrpcommunity bitcoin f 
61,"RT @cryptowhale: Long Term Bitcoin Analysis 🚀

Everyone should accumulate $BTC at the low ranges we're in now. This is identical to the NAS…",1239097699405881345,2020-03-15 07:54:47,Twitter for Android,en,,Negatif, long term bitcoin analysis everyone should accumulate btc at the low ranges were in now this is identical to the nas 
62,"@scientificecon It’s happening already Richard. Get involved! 

#bitcoin #ethereum #defi",1239097687183507456,2020-03-15 07:54:44,Twitter Web App,en,,Netral, it s happening already richard get involved bitcoin ethereum defi
63,Choosing the right #bitcoin poker site https://t.co/nTFKYIkftD https://t.co/kiykamsytp,1239097679839363074,2020-03-15 07:54:42,bitcoinagile,en,,Positif,choosing the right bitcoin poker site 
64,@nucash_mining @Bitcoin Agree with you man. $RVN is actually Fav one for me.,1239097669412257793,2020-03-15 07:54:40,Twitter for iPhone,en,,Netral, agree with you man rvn is actually fav one for me
65,RT @100trillionUSD: #bitcoin S2F chart update: current $7750 btc price (last red dot) spot on stock-to-flow model value (black line) https:…,1239097661397118977,2020-03-15 07:54:38,Twitter Web App,en,,Negatif, bitcoin s2f chart update current 7750 btc price last red dot spot on stocktoflow model value black line https 
67,"Should you invest in a VCT? Watch the Investing Show 
ThisIsMoney - News - Noticia - Bitcoin - CryptoCurrency -… https://t.co/lgnzC1QS4D",1239097640333316097,2020-03-15 07:54:33,MEGNEW,en,,Netral,should you invest in a vct watch the investing show thisismoney  news  noticia  bitcoin  cryptocurrency  
69,"Max von Sydow: Where to Stream 13 of His Best Movies 
nytimes - News - Noticia - Bitcoin - CryptoCurrency -… https://t.co/YF2aEbX2BE",1239097629675585536,2020-03-15 07:54:30,MEGNEW,en,,Positif,max von sydow where to stream 13 of his best movies nytimes  news  noticia  bitcoin  cryptocurrency  
70,RT @JanetWintsbit: Chrome slowing down your computer? Browse safely and securely with built in ad-blocker &amp; still use chrome extensions! Ea…,1239097628668727296,2020-03-15 07:54:30,Twitter for Android,en,,Positif, chrome slowing down your computer browse safely and securely with built in adblocker amp still use chrome extensions ea 
71,"RT @JasonYanowitz: My Dad is finally ready to Buy Bitcoin.

He‘s leaning towards using Coinbase because that’s all he knows.

I recommended…",1239097625472884737,2020-03-15 07:54:29,Twitter Web App,en,,Positif, my dad is finally ready to buy bitcoin he s leaning towards using coinbase because that s all he knows i recommended 
72,@blockchainchick That's the tsunami of debt hitting us and your husband is the example of how those who have Bitcoin come out,1239097610876715008,2020-03-15 07:54:26,Twitter for Android,en,,Netral, thats the tsunami of debt hitting us and your husband is the example of how those who have bitcoin come out
73,Win $100 Bitcoin For Doing FREE Simple Tasks #giveaway #win https://t.co/Pqgwx0BPr4,1239097610117488642,2020-03-15 07:54:26,Twitter Web Client,en,,Positif,win 100 bitcoin for doing free simple tasks giveaway win 
74,"RT @BITCOlNBULLISH: 🎁 $200 Bitcoin Giveaway 🎉

4 winners get £50 each

To Win:
&gt; Follow me + @Bloqport
&gt; RT &amp; Like
&gt; Comment ‘#Bitcoin ’

🏆…",1239097596162920448,2020-03-15 07:54:22,Twitter for iPhone,en,,Positif, 200 bitcoin giveaway 4 winners get 50 each to win gt follow me  gt rt amp like gt comment bitcoin 
75,"RT @TheMoonCarl: WTF?? YouTube deleted my latest video and threatened me with a strike! 😡

Why @TeamYouTube?? #Bitcoin is not ""harmful cont…",1239097587229175808,2020-03-15 07:54:20,Twitter Web App,en,,Netral, wtf youtube deleted my latest video and threatened me with a strike why bitcoin is not harmful cont 
76,"The #Indian #cryptocurrency community’s dispute with the #central #bank, the #Reserve #Bank of #India (#RBI), over… https://t.co/rqkrt8AgEt",1239097583290761217,2020-03-15 07:54:19,Twitter Web App,en,,Netral,the indian cryptocurrency community s dispute with the central bank the reserve bank of india rbi over 
77,"RT @jimmysong: To nocoiners:
* When #Bitcoin hits $100k, you'll be kicking yourself for not buying
* What you won't remember is that you fe…",1239097577288675328,2020-03-15 07:54:18,Twitter Web App,en,,Netral, to nocoiners  when bitcoin hits 100k youll be kicking yourself for not buying  what you wont remember is that you fe 
78,"Are the crypto markets going to find support in the coming weeks, or will we see a continued downtrend in momentum?… https://t.co/EQ0s5pDqIJ",1239097562113720321,2020-03-15 07:54:14,ContentStudio.io,en,,Netral,are the crypto markets going to find support in the coming weeks or will we see a continued downtrend in momentum 
79,"#bitcoin breaks $10,000 https://t.co/8oddTThJFB https://t.co/DmFkbTJ7Es",1239097554543022080,2020-03-15 07:54:12,bitcoinagile,en,,Netral,bitcoin breaks 10000 
80,"I use WazirX Bitcoin exchange and love it! Their latest unique feature, Smart Token Fund, helps crypto investors fi… https://t.co/6r4FNSGADT",1239097550252081153,2020-03-15 07:54:11,Twitter for Android,en,,Positif,i use wazirx bitcoin exchange and love it their latest unique feature smart token fund helps crypto investors fi 
82,"New post: ""Some Indian Banks Ignore Supreme Court Verdict on Cryptocurrency, RBI Urged to Rectify"" https://t.co/eD4yxD5xTz",1239097532225146880,2020-03-15 07:54:07,IFTTT,en,,Positif,new post some indian banks ignore supreme court verdict on cryptocurrency rbi urged to rectify 
83,"Some Indian Banks Ignore Supreme Court Verdict on #Cryptocurrency, RBI Urged to Rectify

https://t.co/7gzqXCG85W https://t.co/YsT3rwyvKN",1239097530203410432,2020-03-15 07:54:07,Twitter Web App,en,,Netral,some indian banks ignore supreme court verdict on cryptocurrency rbi urged to rectify 
84,RT @Vis_in_numeris: Andreas Antonopoulos talking about Bitcoin in 2013. https://t.co/DL0mG7oXAY,1239097529377136641,2020-03-15 07:54:06,Twitter Web App,en,,Netral, andreas antonopoulos talking about bitcoin in 2013 
86,"RT @blockfolio: CNBC yesterday:

""Do we really need Bitcoin? I'm not a drug dealer, so I don't need to worry about moving money around priv…",1239097514210582529,2020-03-15 07:54:03,Twitter Web App,en,,Positif, cnbc yesterday do we really need bitcoin im not a drug dealer so i dont need to worry about moving money around priv 
87,"NYC teachers plan mass walkout after de Blasio orders school.. 
MailOnline - Coronavirus - News - Noticias - Bitcoi… https://t.co/jhQO0vt5rI",1239097509668159489,2020-03-15 07:54:02,MAX_NET,en,,Netral,nyc teachers plan mass walkout after de blasio orders school mailonline  coronavirus  news  noticias  bitcoi 
88,"RT @APompliano: Summary of today:

S&amp;P 500 down 7.8%
Dow Jones down 7.7%
Bitcoin down 5.8%

The stock market was more volatile than Bitcoin…",1239097503330508801,2020-03-15 07:54:00,Twitter Web App,en,,Positif, summary of today sampp 500 down 78 dow jones down 77 bitcoin down 58 the stock market was more volatile than bitcoin 
89,@scottrutherford @francispouliot_ Why if it's your money you have a right to hold it. Me personally I just converted all into Bitcoin.,1239097493125726209,2020-03-15 07:53:58,Twitter for Android,en,,Positif, why if its your money you have a right to hold it me personally i just converted all into bitcoin
90,@TheMoonCarl Want to buy  #bitcoin  but Dont have fiat.....,1239097484372312066,2020-03-15 07:53:56,Twitter for Android,en,"Place(_api=<tweepy.api.API object at 0x000002AED0CFBF08>, id='00cc0d5640394308', url='https://api.twitter.com/1.1/geo/id/00cc0d5640394308.json', place_type='admin', name='Punjab', full_name='Punjab, Pakistan', country_code='PK', country='Pakistan', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002AED0CFBF08>, type='Polygon', coordinates=[[[69.328873, 27.708226], [75.382124, 27.708226], [75.382124, 34.019989], [69.328873, 34.019989]]]), attributes={})",Netral, want to buy bitcoin but dont have fiat
91,@dark_soldier83 @TheMoonCarl Do you have btc for sell dm me because now That bitcoin is down I buy at good price,1239097476004679681,2020-03-15 07:53:54,Twitter for iPhone,en,,Positif, do you have btc for sell dm me because now that bitcoin is down i buy at good price
92,"RT @Vis_in_numeris: Federal Reserve just printed $500B

People’s Bank of China just printed $79B

European Union just printed $37B

South K…",1239097468874158086,2020-03-15 07:53:52,Twitter for Android,en,,Netral, federal reserve just printed 500b people s bank of china just printed 79b european union just printed 37b south k 
93,"@bronzefozzz @stephanlivera @ministryofnodes @_k3tan @aurumbtc @BTCSchellingPt I was disappointed in Bitcoin, Litec… https://t.co/gl440Ejj2Z",1239097458724044800,2020-03-15 07:53:50,Twitter Web App,en,,Negatif, i was disappointed in bitcoin litec 
94,"RT @runtheirstops: Dear noobs, 
     Bitcoin is NOT naturally going down. It is being pushed down via whales placing spoofy sell orders on…",1239097456161427456,2020-03-15 07:53:49,Twitter Web App,en,,Negatif, dear noobs bitcoin is not naturally going down it is being pushed down via whales placing spoofy sell orders on 
95,"RT @BITCOlNBULLISH: #Bitcoin  Giveaway: 

My lovely sponsors at Bitcoin Chat have given my followers the chance to win $300 in #Btc  

Winn…",1239097444459147266,2020-03-15 07:53:46,Twitter for Android,en,,Positif, bitcoin giveaway my lovely sponsors at bitcoin chat have given my followers the chance to win 300 in btc winn 
96,RT @LiveDayTrader1: #litecoin #ethereum #eth #bitcoin #btc #zec #xrp  #zcash #tezos #crypto #cryptocurrency #xvg #XTZ  #ltc #mining #value…,1239097421340323840,2020-03-15 07:53:41,shohk_com,en,,Netral, litecoin ethereum eth bitcoin btc zec xrp zcash tezos crypto cryptocurrency xvg xtz ltc mining value 
97,@urben Guinea pig drinking that Bitcoin flask...,1239097403711488001,2020-03-15 07:53:37,Twitter for iPhone,en,,Netral, guinea pig drinking that bitcoin flask
98,#litecoin #ethereum #eth #bitcoin #btc #zec #xrp  #zcash #tezos #crypto #cryptocurrency #xvg #XTZ  #ltc #mining… https://t.co/xFbMnZsMIY,1239097390893682688,2020-03-15 07:53:33,Twitter Web App,en,,Netral,litecoin ethereum eth bitcoin btc zec xrp zcash tezos crypto cryptocurrency xvg xtz ltc mining 
99,"RT @hodlonaut: We are entering a period of extreme turmoil and fear in global markets. 
Bitcoin will be here, producing blocks every 10 min…",1239097389933305856,2020-03-15 07:53:33,Twitter Web App,en,,Negatif, we are entering a period of extreme turmoil and fear in global markets bitcoin will be here producing blocks every 10 min 
