,tweets,id,date,source,lang,place,sentiment,tweet_bersih
36,"Backing up pretvious post for #coinbase rumor. Why wait its the dip now for $hbar #hbar

#crypto $crypto $btc… https://t.co/rDXTeTfDRh",1236259301318111232,2020-03-07 11:56:00,Twitter for Android,en,,Netral,backing up pretvious post for coinbase rumor why wait its the dip now for hbar hbar crypto crypto btc 
37,RT @RyanJKris: tBTC combines the stability and liquidity of Bitcoin with the innovations and developer momentum of Ethereum. #Bitcoin on #E…,1236259300349227018,2020-03-07 11:56:00,Twitter for Android,en,,Netral, tbtc combines the stability and liquidity of bitcoin with the innovations and developer momentum of ethereum bitcoin on e 
38,"RT @dextrade_: It’s Friday and it means that it’s time to discuss the most interesting news of the week!

🇰🇷 Cryptocurrencies are now Legal…",1236259292845674496,2020-03-07 11:55:58,Twitter for Android,en,,Positif, it s friday and it means that it s time to discuss the paling interesting news of the week cryptocurrencies are now legal 
39,"RT @Ritchdan: 🎁 Upto 1BTC welcome gift🎁
https://t.co/IQ3xYbqzBO
Accepts multiple crypto currencies
@vaylaiens
#bitcoin

@cctip_io airdrop 1…",1236259265058426886,2020-03-07 11:55:52,Twitter for Android,en,,Positif, upto 1btc welcome gift accepts multiple crypto currencies bitcoin airdrop 1 
40,RT @coindeskdata: Major Chinese bitcoin hardware manufacturers @BITMAINtech and @Whatsminer_MBT have resumed shipments to customers after t…,1236259262365655041,2020-03-07 11:55:51,Twitter for Android,en,,Positif, major chinese bitcoin hardware manufacturers and have resumed shipments to customers after t 
41,"will see how $lto plays out in this range but i think it safe to say that we are on a moon mission

excited to see… https://t.co/Hcd98GCOOC",1236259257273798657,2020-03-07 11:55:50,Twitter Web App,en,,Positif,will see how lto plays out in this range but i think it safe to sayang that we are on a moon mission excited to see 
43,"@HaileyLennonBTC 5 bazillion LOL, but hey all the newly minted Bitcoin Austrian schoolers are buying them up on eBa… https://t.co/o4Ui8AN71j",1236259233026306049,2020-03-07 11:55:44,Twitter for Android,en,,Positif, 5 bazillion tertawa but hai all the newly minted bitcoin austrian schoolers are buying them up on eba 
44,"RT @militarymonstah: Would you like to earn cryptocurrency like Bitcoin, for FREE? No money, no cards, no waste of time, just free crypto!…",1236259227741696000,2020-03-07 11:55:43,Twitter Web App,en,,Positif, would you like to earn cryptocurrency like bitcoin for free nomor money nomor cards nomor waste of time just free crypto 
45,"Buy some Bitcoin, buy some Eth, buy some Tezos, buy an apartment that I‘d rent out, throw a party. https://t.co/OzE6J8Z9SI",1236259221806682113,2020-03-07 11:55:41,Twitter for iPhone,en,,Netral,buy some bitcoin buy some eth buy some tezos buy an apartment that i di rent out throw a party 
46,@0rwellian1984 @dandabek A corona virus is fucking the entire economy and if the internet or electricity will be sw… https://t.co/jhuiSDd8jx,1236259216991674368,2020-03-07 11:55:40,Twitter for iPhone,en,,Negatif, a corona virus is fucking the entire economy and if the internet or electricity will be sw 
47,"@Gasman404 @xi27pox Bitcoin trust-minimization enables you to postpone consumption, in order to maximize subjective… https://t.co/lyyvVUNr2D",1236259213795569665,2020-03-07 11:55:39,Twitter Web App,en,,Netral, bitcoin trustminimization enables you to postpone consumption in order to maximize subjective 
48,"RT @JDalmulder: To Celebrate #WomensDay 2020, we WOULD LOVE to do a #giveaway

20 #XRP (2 * 10 XRP)

To win:

💥Comment your favorite POWERW…",1236259199916503040,2020-03-07 11:55:36,Twitter Web App,en,,Positif, to celebrate womensday 2020 we would love to do a giveaway 20 xrp 2  10 xrp to win comment your favorite powerw 
49,"RT @trdrmtscdr: Crypto Price Analysis &amp; Overview March 6: Bitcoin, Ethereum, Ripple, Tezos, and Chainlink. https://t.co/QFPDUOJigr https://…",1236259199140667392,2020-03-07 11:55:36,Twitter for Android,en,,Netral, crypto price analysis sampai overview march 6 bitcoin ethereum ripple tezos and chainlink 
50,"While you're worried about toilet paper, money is changing in the background! Don't miss out again!  #bitcoin… https://t.co/sRSExfgiTm",1236259189300682754,2020-03-07 11:55:33,Twitter for Android,en,,Negatif,while youreply worried about toilet paper money is changing in the background dont miss out again bitcoin 
51,Dm to get started #investment #investing #money #business #investor #property #invest  #bitcoin #entrepreneur… https://t.co/XSQEq7Xssf,1236259178257276929,2020-03-07 11:55:31,Twitter for iPhone,en,,Netral,dm to get started investment investing money business investor property invest bitcoin entrepreneur 
52,"@HectorRosekrans 1.I am a bitcoin maxi
2.Covid19 is a combination of SARS &amp; HIV
3.We are 1 year away from vaccine
4… https://t.co/UQrIbcF2Vs",1236259173534294016,2020-03-07 11:55:30,Twitter for Mac,en,,Netral, 1i am a bitcoin maxi 2covid19 is a combination of sars sampai hiv 3we are 1 year away from vaccine 4 
53,"RT @bitcoinhog: Imagine if there were 21m toilet rolls in existence👀

#Bitcoin

@NoPerfectTime",1236259157927440384,2020-03-07 11:55:26,shohk_com,en,,Negatif, imagine if there were 21m toilet rolls in existence bitcoin 
55,"RT @VLADOPARD: 1 BITCOING GIVEAWAY by Bitstarz
-RT &amp; LIKE
-Tag 2 Friends
-Enter here: https://t.co/aHj8fGhLu2 https://t.co/w8rb9mz8me",1236259147265519617,2020-03-07 11:55:23,Twitter for Android,en,,Netral, 1 bitcoing giveaway by bitstarz rt sampai like tag 2 friends enter here 
56,"Imagine if there were 21m toilet rolls in existence👀

#Bitcoin

@NoPerfectTime",1236259141686972417,2020-03-07 11:55:22,Twitter for Android,en,,Negatif,imagine if there were 21m toilet rolls in existence bitcoin 
57,Bitcoin Momentum Stalls After Breaking Above $9000 – Can The RSI Rise Above 50? https://t.co/PkDbi32iK3,1236259131142492160,2020-03-07 11:55:20,GigaBitcoin.xyz,en,,Netral,bitcoin momentum stalls after breaking above 9000 belum the rsi rise above 50 
58,"So to wrap up, Jack wants to go to Africa to study bitcoin rollout, meanwhile his company at home can't/won't help… https://t.co/DxqfiR8AWP",1236259107188981761,2020-03-07 11:55:14,Twitter for Android,en,,Positif,so to wrap up jack wants to go to africa to study bitcoin rollout meanwhile his company at home belumtwont help 
59,"The current Bitcoin price in AUD is $13716.9904, The current Ethereum price in AUD is $376.46153846153845",1236259104697573377,2020-03-07 11:55:13,Twitter-Auto-Post-Test-Node-App,en,,Netral,the current bitcoin price in aud is 137169904 the current ethereum price in aud is 37646153846153845
60,@JRNYcrypto I love the #Bitcoin shirt,1236259096115974146,2020-03-07 11:55:11,Twitter for Android,en,,Positif, i love the bitcoin shirt
61,RT @duplys: This issue contains a nice article about the mathematics behind bitcoin,1236259091258814466,2020-03-07 11:55:10,Twitter for Android,en,,Positif, this issue contains a bagus article about the mathematics behind bitcoin
63,Gazidis taking control at Milan https://t.co/ErfONP1MDs ⟶ via https://t.co/0I4IIfCVVi,1236259066361634816,2020-03-07 11:55:04,dlvr.it,en,,Netral,gazidis taking control at milan via 
64,"Cricket ― Sheffield Shield round-up: Siddle and Fekete put Vics infront, Wakim makes half-century… https://t.co/rmID0FZTho",1236259064587227136,2020-03-07 11:55:04,dlvr.it,en,,Negatif,cricket sheffield shield roundup siddle and fekete put vics infront wakim makes halfcentury 
65,I do not trust it for a long run! I expect a second round down https://t.co/5i16I1HMan #bitcoin https://t.co/ZEFC0sZtti,1236259058891571201,2020-03-07 11:55:02,BSJJournal,en,,Negatif,i do not trust it for a long run i expect a second round down bitcoin 
66,"RT @koinprocom: 🎉🚨REGISTER NOW AND GET $15 BONUS🚨🎉

Get your #RegistrationBonus in $BTC or $USDT!

✅It's simple, just follow 5 easy steps:…",1236259056987275270,2020-03-07 11:55:02,Twitter for iPhone,en,,Positif, register now and get 15 bonus get your registrationbonus in btc or usdt its simple just follow 5 easy steps 
70,My barista made this in my coffee this morning via /r/Bitcoin https://t.co/5zWYBs7jvL,1236259005485457410,2020-03-07 11:54:50,Google,en,,Netral,my barista made this in my coffee this morning via rbitcoin 
71,"RT @CryptoBull: Bitcoin daily

Golden cross

Kumo twist

Halving in less than two months

Enjoy the sunshine above the cloud 😎 https://t.co…",1236259001412747264,2020-03-07 11:54:49,Twitter for iPhone,en,,Positif, bitcoin daily golden cross kumo twist halving in kurang than two months enjoy the sunshine above the cloud 
72,"Germany, India, South Korea and now France... Looks like this will the best year for Bitcoin!

https://t.co/KWFwkIr9fM",1236258992940351488,2020-03-07 11:54:47,Twitter for iPhone,en,,Positif,germany india south korea and now france looks like this will the best year for bitcoin 
73,It is interesting to observe the development. I'm with you. Good luck to everyone involved in the development of th… https://t.co/8XepqbdrTs,1236258988376731650,2020-03-07 11:54:46,Twitter Web App,en,,Positif,it is interesting to observe the development im with you bagus luck to everyone involved in the development of th 
74,"RT @pineaple__: Pls guys am giving out 10k to 6 people who can subscribe to my YouTube channel ,Click on my notification bell and don't for…",1236258972816072705,2020-03-07 11:54:42,Twitter for Android,en,,Netral, tolong temanteman am giving out 10k to 6 people who belum subscribe to my youtube channel click on my notification bell and dont for 
75,"RT @Bitsahara: Weekends are for Stacking Sats!

RT for 10,000 Sats on Lightning!

8 Winners in 4 Hours!⚡️

Start Lightning: https://t.co/pE…",1236258945053929472,2020-03-07 11:54:35,Twitter for iPhone,en,,Netral, weekends are for stacking sats rt for 10000 sats on lightning 8 winners in 4 hours start lightning 
76,I woke up today and #Bitcoin was still here! Think this will be continued... #wechangetheworld,1236258941019000837,2020-03-07 11:54:34,Twitter for Android,en,,Netral,i woke up today and bitcoin was masih here think this will be continued wechangetheworld
77,This screams Roast me from the #Bitcoin community! https://t.co/wNV9KEhNJ8,1236258939672485891,2020-03-07 11:54:34,Twitter for Android,en,,Netral,this screams roast me from the bitcoin community 
78,"RT @GainsAssociates: 💬Welcoming @TokoinGlobal - Telegram Quiz &amp; AMA 💬

🎉$150 of prizes split between 10 winners: 3 on Twitter beforehand an…",1236258924191297537,2020-03-07 11:54:30,Twitter for Android,en,,Netral, welcoming  telegram quiz sampai sama 150 of prizes split between 10 winners 3 on twitter beforehand an 
79,"Survive the the year of the Linux desktop! BiTcOiN, only from Informix.",1236258897259880448,2020-03-07 11:54:24,twidge,en,,Netral,survive the the year of the linux desktop bitcoin only from informix
80,"HEX The first high interest blockchain certificate of deposit. FREE for Bitcoin holders.. join HEX...
#HEX… https://t.co/kFLXPYB3in",1236258892708864000,2020-03-07 11:54:23,Twitter Web App,en,,Positif,hex the first high interest blockchain certificate of deposit free for bitcoin holders join hex hex 
81,"RT @TheMoonCarl: The total number of #Bitcoin ATMs just passed 7,000 worldwide, and can be found in over 75 countries!

The $BTC adoption i…",1236258883573817344,2020-03-07 11:54:21,Twitter Web App,en,,Netral, the total number of bitcoin atms just passed 7000 worldwide and belum be found in over 75 countries the btc adoption i 
83,$9K Bitcoin Price Beats Stocks as Volatility &amp; Fiat Fall Flat https://t.co/21txTSCPj2 https://t.co/mqPlfy0tDD,1236258877496160257,2020-03-07 11:54:19,Bitcoin Brunch,en,,Negatif,9k bitcoin price beats stocks as volatility sampai fiat fall flat 
84,How can you read this and still be saying #XRPTheStandard... obviously it's bitcoin https://t.co/mLCo7e0XR9,1236258850010955781,2020-03-07 11:54:13,Twitter Web App,en,,Netral,how belum you read this and masih be saying xrpthestandard obviously its bitcoin 
85,"🔄 Prices update in $USD (1 hour):

$BTC   - 9113.9 $    (-0.02 %)
$ETH   - 244.56 $    (0.0 %)  
$XRP   - 0.24 $… https://t.co/nHtbgYJfRZ",1236258832227151880,2020-03-07 11:54:08,Cryptocurrencies prices to USD,en,,Netral, prices update in usd 1 hour btc  91139  002  eth  24456  00  xrp  024  
86,"RT @Eljaboom2030: 🎉FAST GİVEAWAY $10 #ETH #Giveaway 

🏷️Follow @Eljaboom @Eljaboom2030 @Ajoobz 
🏷️Like+RT
🏷️Tag 2 Friends Or More

⏰Rolling…",1236258829274398720,2020-03-07 11:54:08,Twitter Web App,en,,Positif, fast lagi veaway 10 eth giveaway follow likert tag 2 friends or more rolling 
87,RT @trylolli: RT if you want $1M in bitcoin,1236258828942884864,2020-03-07 11:54:08,Twitter for Android,en,,Netral, rt if you want 1m in bitcoin
90,"RT @MMcrypto: BREAKING NEWS:

10 Year Treasury Yield crashes down by 46% in 2020!!!!

Last time we saw a drop of this magnitude was 2008 wi…",1236258753546260480,2020-03-07 11:53:50,Twitter Web App,en,,Negatif, breaking news 10 year treasury yield crashes down by 46 in 2020 last time we saw a drop of this magnitude was 2008 wi 
92,"Bitcoin SV to Bitcoin
is like
Corona Virus to Corona",1236258728443330562,2020-03-07 11:53:44,Twitter for Android,en,,Netral,bitcoin sv to bitcoin is like corona virus to corona
93,"Cryptotab Browser, Mining Bitcoin FREE, Btc Mining, Cryptotab Monero mining 
#cryptotab
#cryptotabbrowser… https://t.co/wYrHfRePyO",1236258708344180736,2020-03-07 11:53:39,Twitter Web Client,en,,Positif,cryptotab browser mining bitcoin free btc mining cryptotab monero mining cryptotab cryptotabbrowser 
94,"RT @pierre_rochard: ""central bank digital currencies""

All of the inconvenience of using Bitcoin, without any of the upside. 

Only governm…",1236258700404408324,2020-03-07 11:53:37,Twitter for iPad,en,,Netral, central bank digital currencies all of the inconvenience of using bitcoin without any of the upside only governm 
97,If you haven't traded on the last 4 weekends then you won't know that volatility is ATLs on weekends. Enjoy your li… https://t.co/PuxZL642qv,1236258677763510272,2020-03-07 11:53:32,Twitter for Android,en,,Positif,if you havent traded on the last 4 weekends then you wont know that volatility is atls on weekends enjoy your li 
