,tweets,id,date,source,lang,place,sentiment,tweet_bersih
42,RT @TopCryptoEvents: Register your #blockchain project and seen by #investors. https://t.co/vGp9n5y7jk #crypto #ico #fintech #bitcoin #altc…,1236193637832196098,2020-03-07 07:35:05,Twitter for Android,en,,Netral, register your blockchain project and seen by investors crypto ico fintech bitcoin altc 
43,"Pump is coming for $ncash! Only 6 sats

$eth $etc $xrp $eos $neo $trx $ada $dgb $icx $wan $qtum $lsk $xtz $zec $ant… https://t.co/6xQ2PtpbGv",1236193631356227584,2020-03-07 07:35:03,Twitter Web App,en,,Negatif,pump is coming for ncash only 6 sats eth et cetera xrp eos neo trx ada dgb icx wan qtum lsk xtz zec ant 
44,RT @TopCryptoEvents: STO Labs MENA has published the first Comparative Crypto Assets Regulatory Framework report. https://t.co/9pnXcUiKcE #…,1236193620799217666,2020-03-07 07:35:01,Twitter for Android,en,,Positif, sto labs mena has published the first comparative crypto assets regulatory framework report  
45,RT @Mobiloitte: Bitcoin makes the virtual currency a perfect solution for cross-border transactions. We provide professional Bitcoin Wallet…,1236193610338426881,2020-03-07 07:34:58,Twitter for Android,en,,Positif, bitcoin makes the virtual currency a perfect solution for crossborder transactions we provide professional bitcoin wallet 
46,RT @TopCryptoEvents: What is your main reason to attend a blockchain event? #blockchain #crypto #ico #fintech #bitcoin #altcoin #ethereum #…,1236193603812315136,2020-03-07 07:34:57,Twitter for Android,en,,Positif, what is your main reason to attend a blockchain event blockchain crypto ico fintech bitcoin altcoin ethereum  
47,"ACR Now Takes 60 Crypto Currencies Over a year ago, Americas Card Room started accepting Bitcoin for deposit and wi… https://t.co/Ing24KMtGn",1236193568718495744,2020-03-07 07:34:48,LifeGambling,en,,Netral,acr now takes 60 crypto currencies over a year ago americas card room started accepting bitcoin for deposit and wi 
48,RT @NexusOfficial: #NXS transactions are transparent. You can trace where funds originate from &amp; transfer to. This feature will be used to…,1236193559574966273,2020-03-07 07:34:46,Twitter Web App,en,,Netral, nxs transactions are transparent you belum trace where funds originate from sampai transfer to this feature will be used to 
49,"RT @Bitsahara: 0.002 #BTC #Giveaway !

🔸RT &amp; Follow @Bitsahara
🔸Download https://t.co/pE8DZE0aKL to receive!

1 Winner after 48 hours!

Goo…",1236193558358417408,2020-03-07 07:34:46,Twitter for Android,en,,Netral, 0002 btc giveaway  rt sampai follow unduh to receive 1 winner after 48 hours goo 
50,"Binance CEO CZ_binance recently tweeted a bullish tweet hinting at a pump in Bitcoin's price. 

Last time he tweete… https://t.co/y7miSw3HTF",1236193551169421312,2020-03-07 07:34:44,Twitter for Android,en,,Netral,binance ceo czbinance recently tweeted a bullish tweet hinting at a pump in bitcoins price last time he tweete 
51,"RT @ledger_man: @CryptoContagion Keep it simple, #washyourhands and just buy #Bitcoin",1236193541677879297,2020-03-07 07:34:42,Twitter for Android,en,,Netral, keep it simple washyourhands and just buy bitcoin
55,"RT @biconnections: 🎁 20$ $USDT #Giveaway 🎁

⭐️Follow: @OKEx_Zoe
⭐️RT + Tag 2 friends 
⭐️Join the telegram group👇
https://t.co/1ubhxsSBQ7

⏰…",1236193488573620224,2020-03-07 07:34:29,Twitter for iPhone,en,,Netral, 20 usdt giveaway follow rt  tag 2 friends join the telegram group 
56,"@storeum #storeum $STO #finexbox 
Congratulations 🙌👍
@tron_squad 
@Cryptoboy236 
@LeaOmizi 
@bitcoin_clara… https://t.co/5CNW5YrOWw",1236193478129922054,2020-03-07 07:34:27,Twitter for Android,en,,Netral, storeum sto finexbox congratulations 
57,RT @SaeedBaygi: How North Korean #hackers exploit #Bitcoin’s #Blockchain to outwit the law - Decrypt: How North Korean #hackers exploit #Bi…,1236193475781177344,2020-03-07 07:34:26,Twitter for iPhone,en,,Netral, how north korean hackers exploit bitcoin s blockchain to outwit the law  decrypt how north korean hackers exploit bi 
58,"RT @omgfin: Trust Wallet #Airdrop Listed.
---
-&gt;Trust Wallet is a secure, open-source, decentralized and anonymous Ethereum wallet

-&gt;Trust…",1236193472089952256,2020-03-07 07:34:25,Twitter Web App,en,,Positif, trust wallet airdrop listed  begitutrust wallet is a secure opensource decentralized and anonymous ethereum wallet begitutrust 
59,RT @shadders333: @BitcoinSVNode project team from @nChainGlobal and @crea_official united for the first time in Slovenia. 31 here and only…,1236193471444275200,2020-03-07 07:34:25,Twitter for Android,en,,Positif, project team from and united for the first time in slovenia 31 here and only 
60,"RT @TNashcash: check out in 2020 
web: https://t.co/RfrvysLKHF
telegram: https://t.co/9lZX38AR38
discord: https://t.co/9VVCLxcKaJ

#blockch…",1236193440850796545,2020-03-07 07:34:18,Twitter Web App,en,,Netral, check out in 2020 web telegram discord blockch 
62,Invested in my first bitcoin. We shall see,1236193435381620738,2020-03-07 07:34:17,Twitter for iPhone,en,,Positif,invested in my first bitcoin we shall see
63,South Korean Lawmakers Greenlight Strict Crypto AML Bill https://t.co/paI0fwItxn #bitcoin #blockchain #ICO https://t.co/NQEVFZPQNQ,1236193432110075904,2020-03-07 07:34:16,Twibble.io,en,,Netral,south korean lawmakers greenlight strict crypto aml bill bitcoin blockchain ico 
65,#BitPanda CEO Eric Demuth Says #Bitcoin Is #Gold 2.0 for Millenials - Cointelegraph: #BitPanda CEO Eric Demuth Says… https://t.co/VNfQl2B1mI,1236193402254815232,2020-03-07 07:34:09,dlvr.it,en,,Netral,bitpanda ceo eric demuth says bitcoin is gold 20 for millenials  cointelegraph bitpanda ceo eric demuth says 
66,#Bitcoin is now #LegalTender in #France - The Merkle Hash: #Bitcoin is now #LegalTender in #France  The Merkle Hash… https://t.co/OUhEMwaJYC,1236193398853255168,2020-03-07 07:34:08,dlvr.it,en,,Netral,bitcoin is now legaltender in france  the merkle hash bitcoin is now legaltender in france the merkle hash 
67,How North Korean #hackers exploit #Bitcoin’s #Blockchain to outwit the law - Decrypt: How North Korean #hackers exp… https://t.co/cm2QJLxjWP,1236193394507968513,2020-03-07 07:34:07,dlvr.it,en,,Netral,how north korean hackers exploit bitcoin s blockchain to outwit the law  decrypt how north korean hackers exp 
68,RT @CKJCryptonews: Coinbase CEO Says Bitcoin (BTC) May Lose Cryptocurrency Race to Altcoins – Here’s Why https://t.co/P2NFZdioWE,1236193390422896641,2020-03-07 07:34:06,Twitter for Android,en,,Netral, coinbase ceo says bitcoin btc may lose cryptocurrency race to altcoins here s why 
69,#Bitcoin Legal in India: Exchanges Resume INR #Banking Service After Supreme Court Verdict Allows #CryptoCurrency -… https://t.co/ujvIVe1qz6,1236193387654475776,2020-03-07 07:34:05,dlvr.it,en,,Positif,bitcoin legal in india exchanges resume inr banking service after supreme court verdict allows cryptocurrency  
70,Speed do matter but not all the time... it's always the adoption....if you think that way sonic:the hedge dog is et… https://t.co/b6Npnyd7K1,1236193386605850625,2020-03-07 07:34:05,Twitter Web App,en,,Netral,speed do matter but not all the time its always the adoptionif you think that way sonicthe hedge dog is et 
71,"RT @DomZilliqa: 💥 With all these STRONG fundamentals, where do you see @zilliqa $Zil on the #coinmarketcap at the EOY? 💥

My guess and wish…",1236193381669203969,2020-03-07 07:34:04,Twitter Web App,en,,Positif, with all these strong fundamentals where do you see zil on the coinmarketcap at the eoy my guess and wish 
72,RT @NthabelengMR: If you want to talk to me about bitcoin and what not go like and retweet all my tweets thn you can DM me..... That's how…,1236193365278027777,2020-03-07 07:34:00,Twitter for Android,en,,Netral, if you want to talk to me about bitcoin and what not go like and retweet all my tweets tahun you belum dm me thats how 
73,"Crypto, Encryption, and the Quest for a Secure Messaging App https://t.co/ujaU1ITIvv",1236193362933399552,2020-03-07 07:33:59,PostRSS,en,,Positif,crypto encryption and the quest for a secure messaging app 
74,"RT @XBTS_EXCHANGE: Participate and Win Listing on XBTS DEX!
Unique offers for #Ethereum &amp; #Waves tokens &amp; Bitcoin Forks! https://t.co/ICfuM…",1236193340783280128,2020-03-07 07:33:54,Twitter Web App,en,,Positif, participate and win listing on xbts dex unique offers for ethereum sampai waves tokens sampai bitcoin forks 
75,"RT @MXC_Fans: @MXC_Exchange AMA Series--Vid
🎁5,500 $VI in total

Enter:
☑️Follow @MXC_Fans and @vid_app 
☑️Like &amp; RT
☑️Tag 3 friends

Detai…",1236193339772297216,2020-03-07 07:33:54,Twitter Web App,en,,Netral, sama seriesvid 5500 vi in total enter follow and like sampai rt tag 3 friends detai 
76,RT @BitStarzNews: This #throwbackthursday we go back to June 2018 when @Bitcoin was in the throes of a bear market to remind ourselves what…,1236193338170064897,2020-03-07 07:33:53,Twitter for Android,en,,Netral, this throwbackthursday we go back to june 2018 when was in the throes of a bear market to remind ourselves what 
77,I love these charts! $alqo $xlq today +43.07%.                                                   #bitfineon… https://t.co/s9KtLpXr2W,1236193271824691201,2020-03-07 07:33:38,Twitter for iPhone,en,,Positif,i love these charts alqo xlq today 4307 bitfineon 
78,"RT @HSchendera: Peter Schiff Named 'Most Clueless Bitcoin Nocoiner', Beats Warren Buffett: Peter Schiff brags about being called 'the most…",1236193246486790146,2020-03-07 07:33:31,dlvr.it,en,,Positif, peter schiff named paling clueless bitcoin nocoiner beats warren buffett peter schiff brags about being called the paling 
79,"RT @Mobiloitte: The Supreme Court on Wednesday allowed dealing in #cryptocurrency, quashing an earlier ban imposed by the RBI on trading in…",1236193232360374273,2020-03-07 07:33:28,Twitter for Android,en,,Netral, the supreme court on wednesday allowed dealing in cryptocurrency quashing an earlier ban imposed by the rbi on trading in 
80,Is #bitcoin exempt from global panic?,1236193230917644288,2020-03-07 07:33:28,Twitter for Android,en,,Netral,is bitcoin exempt from global panic
81,"RT @HTMLCOIN: It’s Contest Time!

In celebration of #althash blockchain 6th anniversary, we are giving out 6million HTMLCOIN to 10 lucky wi…",1236193218624184320,2020-03-07 07:33:25,Twitter Web App,en,,Positif, it s contest time in celebration of althash blockchain 6th anniversary we are giving out 6million htmlcoin to 10 lucky wi 
82,"RT @CryptoContagion: If you think respirator mask shortages are bad, wait til the world figures out how scarce Bitcoin is.",1236193211976204288,2020-03-07 07:33:23,Twitter for Android,en,,Negatif, if you think respirator mask shortages are bad wait til the world figures out how scarce bitcoin is
83,"RT @cptn_crypt0: Ultimate #Cryptocurrency support animal. Dude has been thru the mud #Bitcoin 

Almost lost him a few months back to kidney…",1236193206766915584,2020-03-07 07:33:22,Twitter for Android,en,,Negatif, ultimate cryptocurrency support animal dude has been thru the mud bitcoin almost lost him a few months back to kidney 
84,RT @gaborgurbacs: In the last 60 minutes of the trading day the $25 TRILLION market capitalization #SP500 index suddenly spiked more than 2…,1236193196721373184,2020-03-07 07:33:20,Twitter for Android,en,,Positif, in the last 60 minutes of the trading day the 25 trillion market capitalization sp500 index suddenly spiked more than 2 
85,"This is the IQ of the fucking DONINANT MEDIA in the U.S

BULLISH ON BITCOIN https://t.co/E2QVTF1bs2",1236193190144811009,2020-03-07 07:33:18,Twitter for iPhone,en,,Negatif,this is the iq of the fucking doninant media in the kamus bullish on bitcoin 
86,#bitcoin orders stacking today. Its going to be busy!,1236193182280544258,2020-03-07 07:33:16,Twitter for Android,en,,Positif,bitcoin orders stacking today its going to be busy
87,"RT @BTC_Prometheus: 🚨#Bitcoin #Crypto #Giveaway🚨

🎁ONE PERSON GETS $50 IN $BTC 🤑

🧜‍♀️Rules:
✅Like &amp; Retweet
✅Follow @CoinDCX and @BTC_Prom…",1236193175670153216,2020-03-07 07:33:15,Twitter for Android,en,,Netral, bitcoin crypto giveaway one person gets 50 in btc rules like sampai retweet follow and 
88,@MungoAnd Either way pamp #bitcoin so idgf,1236193170221936640,2020-03-07 07:33:13,Twitter Web App,en,,Netral, either way pamp bitcoin so idgf
89,RT @openbazaar: If you are interested in helping @openbazaar continue to exist please consider donating a tiny bit of #Bitcoin to our donat…,1236193143164264449,2020-03-07 07:33:07,Twitter for Android,en,,Positif, if you are interested in helping continue to exist please consider donating a tiny bit of bitcoin to kami donat 
90,https://t.co/3HSIMFIpRK: Saneter Is Not Who He Say He Is? https://t.co/xKN8bmLjC8 (Learn2️⃣Earn➡️#Bitcoin💰) https://t.co/6QQuWeTh9l,1236193133253124096,2020-03-07 07:33:04,dlvr.it,en,,Netral, saneter is not who he sayang he is learn2 earn bitcoin  
91,"RT @dextrade_: It’s Friday and it means that it’s time to discuss the most interesting news of the week!

🇰🇷 Cryptocurrencies are now Legal…",1236193128194793472,2020-03-07 07:33:03,Twitter for Android,en,,Positif, it s friday and it means that it s time to discuss the paling interesting news of the week cryptocurrencies are now legal 
92,https://t.co/3HSIMFIpRK: Gang Jump 15 Year Old Girl &amp; Police Jump Teenage Boy https://t.co/dpQifhsDyN (Learn2️⃣Earn… https://t.co/BzoUqP7ZjO,1236193127666311168,2020-03-07 07:33:03,dlvr.it,en,,Positif, gang jump 15 year old girl sampai police jump teenage boy learn2 earn 
93,"RT @cz_bitnance: @officialmcafee Are you buying Bitcoin Classic ? 
https://t.co/yEnkaEWS2E

$btc $eth $xrp $xmr $xtz $wrx $etc $bnb $trx $m…",1236193127242711040,2020-03-07 07:33:03,Twitter Web Client,en,,Positif, are you buying bitcoin classic  btc eth xrp xmr xtz wrx et cetera bnb trx m 
94,"50 times a day, secret behind Verma's trademark shot https://t.co/uYY68XmKYp ⟶ via https://t.co/0I4IIflkwI https://t.co/C05hsjCK7J",1236193126936489991,2020-03-07 07:33:03,dlvr.it,en,,Negatif,50 times a day secret behind vermas trademark shot via 
95,"RT @BTCTN: Crypto, Encryption, and the Quest for a Secure Messaging App https://t.co/hsI1GKTROZ https://t.co/kigX0m2jAV",1236193113225547777,2020-03-07 07:33:00,Twitter for Android,en,,Positif, crypto encryption and the quest for a secure messaging app 
96,"1 Bitcoin ( #BTC )
Dollar: 9102.28$ 

1 Bitcoin Cash ( #BCH )
Dollar: 3,44.40$ 

1 Ethereum ( #ETH )
Dollar: 243.02… https://t.co/Ng0UZHVKl9",1236193102123151360,2020-03-07 07:32:57,RdemirTwitBot,en,,Netral,1 bitcoin  btc  dollar 910228 1 bitcoin cash  bch  dollar 34440 1 ethereum  eth  dollar 24302 
97,RT @BitStarzInsider: Throw your name in the mix to be one of 50 lucky people to take home 20 mBTC each in our smashing #BitStarz free #Bitc…,1236193099002425344,2020-03-07 07:32:56,Twitter for Android,en,,Positif, throw your name in the mix to be one of 50 lucky people to take home 20 mbtc each in kami smashing bitstarz free bitc 
98,#kyber touching me where I wanna be touched! $knc $btc #Bitcoin https://t.co/sQ6cY1nZzp,1236193085169823745,2020-03-07 07:32:53,Twitter for Android,en,,Positif,kyber touching me where i wanna be touched knc btc bitcoin 
99,"India has a very large population. They love Gold, Silver and Cryptos. Here’s my prediction: The most self made mil… https://t.co/Ng2AhqLLaX",1236193080824356869,2020-03-07 07:32:52,Twitter for iPhone,en,,Positif,india has a very large population they love gold silver and cryptos here s my prediction the paling self made mil 
