,tweets,id,date,source,lang,place,sentiment,tweet_bersih
17,"What a time to get into crypto if you're a newcomer. I wish I could have got in at these prices.

$XRP #XRP… https://t.co/mrH49jGmyn",1238272139284877314,2020-03-13 01:14:18,Twitter for Android,en,,Netral,what a time to get into crypto if youre a newcomer i wish i could have got in at these prices xrp xrp 
18,RT @jimmysong: Today proves that institutions buying Bitcoin has a flip side.,1238272138714533892,2020-03-13 01:14:18,Twitter for Android,en,,Positif, today proves that institutions buying bitcoin has a flip side
19,"Bitcoin’s Plummet to $4,800 Leads to Another $120m in Liquidated Positions https://t.co/8pyb3AFOZ7 https://t.co/hKuFOQNRk5",1238272134532694016,2020-03-13 01:14:17,WordPress.com,en,,Netral,bitcoin s plummet to 4800 leads to another 120m in liquidated positions 
20,"@ArminVanBitcoin Ha!!! Am I the only one who feels like a kid in a candy store? #bitcoin 🍭 Seriously, maybe I’m cra… https://t.co/wNq8hpxBmg",1238272133106630659,2020-03-13 01:14:17,Twitter for iPhone,en,,Negatif, ha am i the only one who feels like a kid in a candy store bitcoin seriously maybe i m cra 
21,"#btc #bitcoin #crypto #bitmex 

1.5 Billion volume at 4400 Someone is shorting 350m+ 

he sideways and add more sho… https://t.co/Rdm70gUERL",1238272130363674626,2020-03-13 01:14:16,Twitter Web App,en,,Positif,btc bitcoin crypto bitmex 15 billion volume at 4400 someone is shorting 350m he sideways and add more sho 
22,"RT @MalwareTechBlog: “When the stock markets crash, bitcoin wi—“
“Oh...oh no.”",1238272130195886083,2020-03-13 01:14:16,Twitter for Android,en,,Netral, when the stock markets crash bitcoin wi ohoh no 
23,"@TheCryptoDog It's still bitcoin. 

The price movement is hard though.",1238272124533514240,2020-03-13 01:14:15,Twitter for Android,en,,Negatif, its still bitcoin the price movement is hard though
24,"RT @Victim_Crypto: #bitcoin still down but the faucet still legit 
So i just wanna say JOIN JOIN JOIN
                   👇
🔜 https://t.co/N…",1238272124118126592,2020-03-13 01:14:15,Twitter for iPhone,en,,Negatif, bitcoin still down but the faucet still legit so i just wanna say join join join 
25,RT @CryptoCobain: Can’t wait to buy triple digit bitcoin again. Like the good old days.,1238272124017610752,2020-03-13 01:14:15,Twitter for iPhone,en,,Positif, can t wait to buy triple digit bitcoin again like the good old days
26,"RT @Bloqport: 🎉 $50.00 BITCOIN GIVEAWAY 

1 follower wins 800000 #btc sats, must retweet this &amp; comment #Bitcoin. Ends at 850 rts. 

Must b…",1238272122977275907,2020-03-13 01:14:14,Twitter for Android,en,,Positif, 5000 bitcoin giveaway 1 follower wins 800000 btc sats must retweet this amp comment bitcoin ends at 850 rts must b 
27,"RT @Reuters: Wall Street sell-off batters bitcoin, pounds palladium as investors go to cash https://t.co/BFUKTSflBq https://t.co/e2eOAwSHpq",1238272120674754561,2020-03-13 01:14:14,Twitter BQuarks G #2,en,,Netral, wall street selloff batters bitcoin pounds palladium as investors go to cash 
28,"Are we having fun yet? 

$btc #bitcoin",1238272117684219905,2020-03-13 01:14:13,Twitter for Android,en,,Positif,are we having fun yet btc bitcoin
30,I am new and I don't have a #bitcoin . Please send me any #bitcoin or other coins mr. and mrs #btc lovers. @Bitcoin… https://t.co/YgAmhJQfzR,1238272111606730753,2020-03-13 01:14:12,Twitter Web App,en,,Positif,i am new and i dont have a bitcoin  please send me any bitcoin or other coins mr and mrs btc lovers 
31,Bitcoin is down 40% today!!! Dang. Or up about 1000% since I made this video five years ago: https://t.co/9djP7IVFjF,1238272111140950016,2020-03-13 01:14:11,Twitter for Android,en,,Negatif,bitcoin is down 40 today dang or up about 1000 since i made this video five years ago 
32,River running red 😮 #River #Bitcoin #Altcoins https://t.co/sesN1GUejO,1238272110771834880,2020-03-13 01:14:11,Twitter for iPhone,en,,Netral,river running red river bitcoin altcoins 
33,Bitcoin just crashed spectacularly https://t.co/nHIhgQEtBo,1238272107647250433,2020-03-13 01:14:11,Twitter Web App,en,,Positif,bitcoin just crashed spectacularly 
34,"RT @USDGtoken: ⚠️USDG airdrop is going finish on March 25 

We’re going to distribute USDG to all the eligible persons from March 25 to Mar…",1238272106342670336,2020-03-13 01:14:10,Twitter Web App,en,,Netral, usdg airdrop is going finish on march 25 we re going to distribute usdg to all the eligible persons from march 25 to mar 
35,Bitcoin Falls Below $5K as Market Pain Deepens - CoinDesk https://t.co/3PLzI0HZB2,1238272103624957952,2020-03-13 01:14:10,Twitter for iPhone,en,,Netral,bitcoin falls below 5k as market pain deepens  coindesk 
37,DID ROGER VER LOSE 44% OF HIS NET WORTH TODAY? IF HE HAD STUCK WITH BITCOIN IT WOULD ONLY BE 39%. NO ONE TALKS ABOU… https://t.co/tzccpVbMNz,1238272100248563713,2020-03-13 01:14:09,Twitter Web Client,en,,Positif,did roger ver lose 44 of his net worth today if he had stuck with bitcoin it would only be 39 no one talks abou 
38,Is yesterday was the worst day ever for $BTC #bitcoin ?,1238272093797658624,2020-03-13 01:14:07,Twitter Web App,en,,Negatif,is yesterday was the worst day ever for btc bitcoin 
39,this is not the halving I was expecting... #bitcoin https://t.co/5fdNzmOdJ9,1238272088278011904,2020-03-13 01:14:06,Twitter for Android,en,,Netral,this is not the halving i was expecting bitcoin 
40,RT @JackMallers: 1/ Anyone relatively familiar with money management and markets should not be caught off guard by Bitcoin's recent move to…,1238272082707984392,2020-03-13 01:14:05,Twitter for iPhone,en,,Positif, 1 anyone relatively familiar with money management and markets should not be caught off guard by bitcoins recent move to 
42,"@moonmanC137 @Beastlyorion The sentence is ambiguous on accident, I meant the fact that bitcoin was born out of 200… https://t.co/YjGPgAetGC",1238272075661336578,2020-03-13 01:14:03,Twitter Web App,en,,Netral, the sentence is ambiguous on accident i meant the fact that bitcoin was born out of 200 
43,"RT @AlertTrade: Bitcoin's Black Box, the Capitulation Window https://t.co/lZfZXgAysa 🚀 🌖 CryptoMoonShot via⟶ https://t.co/RcisrywtL4 https:…",1238272072922435585,2020-03-13 01:14:02,dlvr.it,en,,Negatif, bitcoins black box the capitulation window cryptomoonshot via https 
44,Can’t wait to buy triple digit bitcoin again. Like the good old days.,1238272071194628097,2020-03-13 01:14:02,Twitter for iPhone,en,,Positif,can t wait to buy triple digit bitcoin again like the good old days
45,"Been away 24 hours and #bitcoin dies??

You guys ok?",1238272063116210177,2020-03-13 01:14:00,Twitter Web App,en,,Positif,been away 24 hours and bitcoin dies you guys ok
46,"stock is crashing, bitcoin prob gonna fall to 3k... and i gotta save for a wedding... why now of all times, i got no funds to blow 😭😭😭",1238272061757222912,2020-03-13 01:14:00,Twitter Web App,en,,Netral,stock is crashing bitcoin prob gonna fall to 3k and i gotta save for a wedding why now of all times i got no funds to blow 
47,RT @RegulusAnon: Bitcoin Crashed https://t.co/T4VLcbhS1H,1238272059840565250,2020-03-13 01:13:59,Twitter Web App,en,,Netral, bitcoin crashed 
48,@ExoticaSlim I lost $5k on bitcoin now💔👎🏽,1238272055050752000,2020-03-13 01:13:58,Twitter for iPhone,en,,Netral, i lost 5k on bitcoin now 
49,Unreal! #bitcoin -40% on the DAY! WHAT https://t.co/VO2xdpYvL5,1238272050646487040,2020-03-13 01:13:57,Twitter for iPhone,en,,Netral,unreal bitcoin 40 on the day what 
50,RT @ReformedBroker: Did the Bitcoin Fed not act?,1238272047769366532,2020-03-13 01:13:56,Twitter for iPhone,en,,Netral, did the bitcoin fed not act
51,"Flag isn't even moving for these guys--perfect condition.  If this keeps up, their scores will be lower than today'… https://t.co/dAAM3hqZ6W",1238272042052366336,2020-03-13 01:13:55,Twitter Web App,en,,Positif,flag isnt even moving for these guysperfect condition if this keeps up their scores will be lower than today 
52,"-13.16%↘️price down probability 57%
558 #BTC is transferred from unknown wallet to unknown wallet, 15 counted trans… https://t.co/2HRmkUPCcf",1238272041687621632,2020-03-13 01:13:55,Twitter Web App,en,,Negatif,1316 price down probability 57 558 btc is transferred from unknown wallet to unknown wallet 15 counted trans 
53,"RT @Vis_in_numeris: your friend when bitcoin was $500: ""it's worthless""

your friend when bitcoin drops -40% to $5,000: ""told you""",1238272040454496259,2020-03-13 01:13:55,Twitter Web App,en,,Negatif, your friend when bitcoin was 500 its worthless your friend when bitcoin drops 40 to 5000 told you
54,Check on them bitcoin niggas they down 50%,1238272038676160512,2020-03-13 01:13:54,Twitter for iPhone,en,,Negatif,check on them bitcoin niggas they down 50
55,@JstMyThghts901 Memba when FB was Bitcoin experts too.  Crash,1238272035094216705,2020-03-13 01:13:53,Twitter for Android,en,,Netral, memba when fb was bitcoin experts too crash
56,"Bitcoin down 39% today to $4,720.07...Yikes",1238272033965907969,2020-03-13 01:13:53,Twitter Web App,en,,Negatif,bitcoin down 39 today to 472007yikes
57,"RT @NifexC: $2,000,000 NIX give away.
♦Join the link✅
https://t.co/Gc8rtesSkP
💘you can swap NIX to Bitcoin or Etherium
Active community mem…",1238272029494849539,2020-03-13 01:13:52,Twitter Web App,en,,Negatif, 2000000 nix give away join the link you can swap nix to bitcoin or etherium active community mem 
59,Bitcoin drops bellow $6000. BUY!,1238272026575601664,2020-03-13 01:13:51,Twitter for iPhone,en,,Netral,bitcoin drops bellow 6000 buy
60,"RT @JackMallers: 7/ My full nodes are still receiving blocks every ~10 minutes, with 12.5 new bitcoins in them. I know what the supply of B…",1238272025116004352,2020-03-13 01:13:51,Twitter for Android,en,,Positif, 7 my full nodes are still receiving blocks every 10 minutes with 125 new bitcoins in them i know what the supply of b 
61,"RT @blockandchain: OFFICIAL: BULL MARKET CONFIRMED!!!

#Bitcoin https://t.co/5APBfZZZqj",1238272021324275712,2020-03-13 01:13:50,Trading Advisor,en,,Positif, official bull market confirmed bitcoin 
62,someone get rid of bitcoin already it's trash and dragging real projects down,1238272020900700161,2020-03-13 01:13:50,Twitter Web App,en,,Positif,someone get rid of bitcoin already its trash and dragging real projects down
63,"When people try to withdraw money after the $BTC crash...

Is @McDonalds hiring? Asking for a friend. #crypto… https://t.co/QVLox68MpB",1238272018639962112,2020-03-13 01:13:49,Twitter Web App,en,,Netral,when people try to withdraw money after the btc crash is hiring asking for a friend crypto 
64,"RT @TheCryptoDog: On a serious note:

This is a real blow to confidence in Bitcoin and the surrounding industry as a whole. It won't take a…",1238272003049771008,2020-03-13 01:13:46,Twitter for iPhone,en,,Positif, on a serious note this is a real blow to confidence in bitcoin and the surrounding industry as a whole it wont take a 
65,@CaptCryptoBucc I got him mate.  My barrister is going to the same people who arrested the big Bitcoin scammer with… https://t.co/yCBGyQ3BOL,1238272002890199040,2020-03-13 01:13:46,Twitter Web App,en,,Netral, i got him mate my barrister is going to the same people who arrested the big bitcoin scammer with 
67,RT @AxelWogel: stopped @ 7388 - taking a walk away till I have more rational charts to look at - Hope every one's making out okay; my dicks…,1238271998356115457,2020-03-13 01:13:45,TweetDeck,en,,Positif, stopped  7388  taking a walk away till i have more rational charts to look at  hope every ones making out okay my dicks 
68,Getting hammered but only #xlm &amp; #xrp are up over 9% vs Bitcoin. Nothing else in the top 20 is up except for ltc  a few percent,1238271995772579841,2020-03-13 01:13:44,Twitter Web App,en,,Positif,getting hammered but only xlm amp xrp are up over 9 vs bitcoin nothing else in the top 20 is up except for ltc a few percent
69,bitcoin almost dropped 50% in the past week..,1238271993935548419,2020-03-13 01:13:43,Twitter for iPhone,en,,Negatif,bitcoin almost dropped 50 in the past week
70,Bitcoin Falls Below $5K as Market Pain Deepens https://t.co/Fevc9Eheie by @Coindesk,1238271991368515584,2020-03-13 01:13:43,Fintechbot Publisher,en,,Netral,bitcoin falls below 5k as market pain deepens by 
71,The first Bitcoin purchase was for pizza.,1238271990517190661,2020-03-13 01:13:43,"Cheap Bots, Done Quick!",en,,Positif,the first bitcoin purchase was for pizza
72,"@Bitboy_Crypto The sentiment -&gt; algos are driving this sell off. Retail selling has just started if at all. 

Could… https://t.co/tEpdcxewt0",1238271987098832896,2020-03-13 01:13:42,Twitter for iPhone,en,,Netral, the sentiment gt algos are driving this sell off retail selling has just started if at all could 
73,RT @ErikVoorhees: A letter I wrote today to the ShapeShift team: On Bitcoin and Being Born in the Dark https://t.co/L7M5wD0OVT,1238271986717032448,2020-03-13 01:13:42,Twitter for iPhone,en,,Negatif, a letter i wrote today to the shapeshift team on bitcoin and being born in the dark 
74,#bitcoin is being slaughtered. 🤣 https://t.co/dEiLzu4653,1238271978500263936,2020-03-13 01:13:40,Twitter for iPhone,en,,Netral,bitcoin is being slaughtered 
75,#Bitcoin was a scam all along! 😂😂😂😂😂 https://t.co/tU6v0692Y2,1238271970992508929,2020-03-13 01:13:38,Twitter for iPhone,en,,Netral,bitcoin was a scam all along 
76,"RT @TrifoliumCoin: Game and Stake 🔥🔥🔥

Staking with $TRF is very enjoyable.  

To earn register👇

https://t.co/opEnr3Rczn

https://t.co/hPm…",1238271970757808130,2020-03-13 01:13:38,Twitter for Android,en,,Positif, game and stake staking with trf is very enjoyable to earn register 
77,Can somebody check if @PeterSchiff  is okay? Haven’t seen a tweet the last hour about the sudden drop in bitcoin? A… https://t.co/UC0LgLcJfZ,1238271969738489858,2020-03-13 01:13:38,Twitter for iPhone,en,,Positif,can somebody check if is okay haven t seen a tweet the last hour about the sudden drop in bitcoin a 
78,RT @CBS_Herridge: EXCLUSIVE @CBSNews I-team goes inside global operations center where @SecretService tracks the spike in coronavirus cyber…,1238271967796568064,2020-03-13 01:13:37,Twitter for iPhone,en,,Negatif, exclusive iteam goes inside global operations center where tracks the spike in coronavirus cyber 
79,Bloody Thursday #Bitcoin,1238271964554420224,2020-03-13 01:13:36,Twitter for iPhone,en,"Place(_api=<tweepy.api.API object at 0x000002D27C682188>, id='c0b8e8dc81930292', url='https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json', place_type='city', name='Baltimore', full_name='Baltimore, MD', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000002D27C682188>, type='Polygon', coordinates=[[[-76.7115205, 39.197211], [-76.529443, 39.197211], [-76.529443, 39.372215], [-76.7115205, 39.372215]]]), attributes={})",Negatif,bloody thursday bitcoin
80,Now we know how much institutional money was in Bitcoin.,1238271957327589376,2020-03-13 01:13:35,Tweetbot for iΟS,en,,Positif,now we know how much institutional money was in bitcoin
81,"RT @quantumflux88: YOU THINK A FUCKING FLU MAKES ME SELL MY BITCOINS?
HAHAHAHA ARE YOU CRAZY.

ALL YOU MOTHERFUCKERS WHO ARE SELLING NOW AR…",1238271957310869506,2020-03-13 01:13:35,Twitter for iPhone,en,,Negatif, you think a fucking flu makes me sell my bitcoins hahahaha are you crazy all you motherfuckers who are selling now ar 
82,"RT @blockfolio: BREAKING: The Federal Reserve to inject $1,500,000,000,000 into the financial markets to prevent ""unusual disruption"".

Thi…",1238271953426952194,2020-03-13 01:13:34,Twitter Web App,en,,Positif, breaking the federal reserve to inject 1500000000000 into the financial markets to prevent unusual disruption thi 
83,"Bitcoin's Black Box, the Capitulation Window https://t.co/lZfZXgAysa 🚀 🌖 CryptoMoonShot via⟶ https://t.co/RcisrywtL4 https://t.co/TVCFgtIuGh",1238271951593848833,2020-03-13 01:13:33,dlvr.it,en,,Negatif,bitcoins black box the capitulation window cryptomoonshot via 
84,@RaoulGMI I would argue this is a test for bitcoin narrative that has so far failed. How much conviction do buyers still have?,1238271949614153729,2020-03-13 01:13:33,Twitter for Android,en,,Negatif, i would argue this is a test for bitcoin narrative that has so far failed how much conviction do buyers still have
85,"RT @SharingforCari1: “Open Mind Mode”

Today question is:

How much you can share with others if I will send you 1 #Bitcoin ❓

@coinkit_ mo…",1238271945470128129,2020-03-13 01:13:32,Twitter for Android,en,,Positif, open mind mode today question is how much you can share with others if i will send you 1 bitcoin mo 
86,RT @waymo_91: Bitcoin just crashed. Wow https://t.co/cQVtShUClQ,1238271945365286914,2020-03-13 01:13:32,Twitter for iPhone,en,,Positif, bitcoin just crashed wow 
87,"RT @desktrading: Sally Ho's Technical Analysis 13 March 2020 BTC ETH - Crypto Daily
https://t.co/0nwZ7mT4iz",1238271942584455169,2020-03-13 01:13:31,Twitter Web App,en,,Netral, sally hos technical analysis 13 march 2020 btc eth  crypto daily 
88,"Bitcoin plunges 26%, its sharpest selloff in 7 years......... https://t.co/7Wc2cWrVgS",1238271939917107205,2020-03-13 01:13:31,Twitter for iPad,en,,Netral,bitcoin plunges 26 its sharpest selloff in 7 years 
89,RT @AxelWogel: So much shit-cannery regarding certain exchanges today. Time tested and true option and futures giant Deribit not having sim…,1238271936876118021,2020-03-13 01:13:30,Twitter for Android,en,,Positif, so much shitcannery regarding certain exchanges today time tested and true option and futures giant deribit not having sim 
90,"RT @DougPolkPoker: Today feels so eerie

Coronavirus cases ramping up

NBA/NHL/MLB/NCAA, all delayed/cancelled

The US Stock Market has cra…",1238271929536126981,2020-03-13 01:13:28,Twitter Web App,en,,Negatif, today feels so eerie coronavirus cases ramping up nbanhlmlbncaa all delayedcancelled the us stock market has cra 
91,RT @Nouriel: Total Shitcoins Scatological Shitshow💩💩💩: Shitcoin Bitcoin down 40% in last 24 hours while US equities down 10%. So Bitcoin do…,1238271927254278144,2020-03-13 01:13:28,Twitter for iPhone,en,,Negatif, total shitcoins scatological shitshow  shitcoin bitcoin down 40 in last 24 hours while us equities down 10 so bitcoin do 
92,@rsarver almost like nobody noticed Bitcoin dropped 41% today,1238271918374936576,2020-03-13 01:13:25,Twitter Web App,en,,Netral, almost like nobody noticed bitcoin dropped 41 today
94,"RT @XVGWhaleReal: I was feeling sick and depressed this morning, but now, I have a new reason to live:

to buy this amazing #verge dip. $XV…",1238271915006943233,2020-03-13 01:13:25,Twitter for iPhone,en,,Positif, i was feeling sick and depressed this morning but now i have a new reason to live to buy this amazing verge dip xv 
95,RT @MichellePhan: All my friends have been hitting me up asking if they should buy. YES. Buy in the dips. #bitcoin https://t.co/YpNiBw2cBe,1238271912620494853,2020-03-13 01:13:24,Twitter for iPhone,en,,Netral, all my friends have been hitting me up asking if they should buy yes buy in the dips bitcoin 
96,"RT @RonnieMoas: $BTC #bitcoin halving ... $10,000 to $5,000 in three weeks",1238271910368219143,2020-03-13 01:13:24,Twitter Web App,en,,Netral, btc bitcoin halving  10000 to 5000 in three weeks
97,@scottmelker It’s #bitcoin.  There are no fundamental reasons.  It cracks me up when people do ta on btc,1238271909910867969,2020-03-13 01:13:23,Twitter for iPhone,en,,Netral, it s bitcoin there are no fundamental reasons it cracks me up when people do ta on btc
98,"+3.23%↗️price up probability 65%
601 #BTC is transferred from unknown wallet to unknown wallet, 107 counted transac… https://t.co/2rUnlV9hjA",1238271909059534848,2020-03-13 01:13:23,Twitter Web App,en,,Negatif,323 price up probability 65 601 btc is transferred from unknown wallet to unknown wallet 107 counted transac 
