,tweets,id,date,source,lang,place,sentiment,tweet_bersih
24,RT @Julez_Norton: How does #Blockchain work ? #Bitcoin #cryptocurrency #AI #fintech #smartcontracts #finserv @julez_norton @Fabriziobustama…,1238635753438998528,2020-03-14 01:19:11,Twitter for iPhone,en,,Netral, how does blockchain work  bitcoin cryptocurrency ai fintech smartcontracts finserv 
25,"Hey #Cryptocurrency enthusiasts!

Looking to expand your #Crypto portfolio? Check out Spectre Security, a top proje… https://t.co/JB0qiaoDMp",1238635750788337664,2020-03-14 01:19:10,Twitter Web App,en,,Positif,hey cryptocurrency enthusiasts looking to expand your crypto portfolio check out spectre security a top proje 
27,"RT @find_evil: Been wanting to get into cryptocurrency but didn’t know when to start? 

⏰ Now is a pretty good time to buy Ethereum! ☺️ htt…",1238635631133315072,2020-03-14 01:18:41,Cloohawk,en,,Negatif, been wanting to get into cryptocurrency but didn t know when to start now is a pretty good time to buy ethereum htt 
29,"RT @zeusyeet: 💰 $10 $BTC #Giveaway

 To enter the giveaway:

⭐ Follow @BE_podcast &amp; @BE_giveaways
⭐ Retweet and Like this Tweet
⭐ Tag 3 fri…",1238635554666885122,2020-03-14 01:18:23,Twitter for Android,en,,Netral, 10 btc giveaway to enter the giveaway follow amp retweet and like this tweet tag 3 fri 
30,"RT @bilmez_yasin: https://t.co/2A07DcO3DQ go and mine free
To get WebDollar early just go to https://t.co/G19u0Si0NH and buy
#webdollar #cr…",1238635512962801667,2020-03-14 01:18:13,Twitter for Android,en,,Positif, go and mine free to get webdollar early just go to and buy webdollar cr 
31,RT @cbnewswire: The #cryptocurrency  #NEM Onboards Israeli Cell Phone Corp.  #Chainlink Onboards #bZx. #IOTA Onboards TradeMark East Africa…,1238635496521302023,2020-03-14 01:18:09,Twitter Web App,en,,Netral, the cryptocurrency nem onboards israeli cell phone corp chainlink onboards bzx iota onboards trademark east africa 
32,"RT @Officialntr1: NEUTRITIUM (NeutronTritium) is inspired by Tritium, a metal that can ignite in the dark &amp; ​​Neutron, a neutral particle.…",1238635488258543616,2020-03-14 01:18:07,Twitter Web App,en,,Negatif, neutritium neutrontritium is inspired by tritium a metal that can ignite in the dark amp neutron a neutral particle 
33,Cryptocurrency Trading is coming to Webull! Open a Webull brokerage account and receive ONE (1) free stock! Deposit… https://t.co/UiuVQNIUjt,1238635483925745664,2020-03-14 01:18:06,Twitter for Android,en,,Positif,cryptocurrency trading is coming to webull open a webull brokerage account and receive one 1 free stock deposit 
34,RT @FWTGlobal: #Bitcoin vs #fiatcurrency: 13th March 2020. #Sterling #Pound #Euro #Dollar #Yen #Yuan #Ruble #CanadianDollar #SwissFranc #Au…,1238635469799292929,2020-03-14 01:18:03,Twitter Web App,en,,Netral, bitcoin vs fiatcurrency 13th march 2020 sterling pound euro dollar yen yuan ruble canadiandollar swissfranc au 
35,"RT @CreamPress: Cream E-Store, accepted payment is Creamcoin 
https://t.co/nGYjEqQglZ

#creamcoin #bitcoin #litecoin #ethereum #blockchain…",1238635440485302284,2020-03-14 01:17:56,Twitter for Android,en,,Netral, cream estore accepted payment is creamcoin creamcoin bitcoin litecoin ethereum blockchain 
36,"I wan't to make a cryptocurrency that is impossible to lose $
I've been researching for a few years...",1238635108065828869,2020-03-14 01:16:37,Twitter Web App,en,,Negatif,i want to make a cryptocurrency that is impossible to lose  ive been researching for a few years
37,#Bitcoin vs #fiatcurrency: 13th March 2020. #Sterling #Pound #Euro #Dollar #Yen #Yuan #Ruble #CanadianDollar… https://t.co/IPpk7U2ffW,1238635085844316160,2020-03-14 01:16:31,Twitter Web App,en,,Netral,bitcoin vs fiatcurrency 13th march 2020 sterling pound euro dollar yen yuan ruble canadiandollar 
38,"Historical performance of #BITCOIN against #EURO:
first price:97.0
last price:4912.6
EARNINGS:4964.54%
2.09% per da… https://t.co/EO5QZaNkVW",1238635078894456832,2020-03-14 01:16:30,shohk_com,en,,Positif,historical performance of bitcoin against euro first price970 last price49126 earnings496454 209 per da 
41,Threshold Rebalancing - The Evolution of Cryptocurrency Portfolio Management via /r/Monero https://t.co/niGY2gP3NV… https://t.co/54cAQElSmf,1238635010304946177,2020-03-14 01:16:13,IFTTT,en,,Netral,threshold rebalancing  the evolution of cryptocurrency portfolio management via rmonero 
45,Am really enjoying my life as an Entrepreneur into Cryptocurrency Bitcoin mining ⛏ I mine my coin a legit platform… https://t.co/Ok4zHv7het,1238634802049318913,2020-03-14 01:15:24,Twitter for iPhone,en,,Positif,am really enjoying my life as an entrepreneur into cryptocurrency bitcoin mining i mine my coin a legit platform 
46,RT @CoinDesk: The Australian Taxation Office is set to issue warning letters to hundreds of thousands of cryptocurrency investors in a clam…,1238634800921153541,2020-03-14 01:15:23,Twitter for Android,en,,Netral, the australian taxation office is set to issue warning letters to hundreds of thousands of cryptocurrency investors in a clam 
48,"Even #cryptocurrency took a dump. 

So much for that “fool” proof plan.",1238634770306760704,2020-03-14 01:15:16,Twitter for iPhone,en,,Positif,even cryptocurrency took a dump so much for that fool proof plan
52,The Miascoin cryptocurrency wallet will support native tokens (waves) Start trading right now! Miascoin Global… https://t.co/7pdghQrxyX,1238634683732295680,2020-03-14 01:14:55,Twitter Web App,en,,Positif,the miascoin cryptocurrency wallet will support native tokens waves start trading right now miascoin global 
53,"RT @SnowinRI: New Privacy Coin ➡ @DAPScoin / $DAPS Says It Solves Problem With Monero and Zcash https://t.co/AkBQ4PU1Gs
As 2020 gets into f…",1238634641793470465,2020-03-14 01:14:45,Twitter for Android,en,,Positif, new privacy coin  daps says it solves problem with monero and zcash as 2020 gets into f 
54,"RT @Nakazakihero: $DAPS trading on #hotbit is now open.

#Bitcoin #BTC #DAPS #privacy #cryptocurrency #blockchain https://t.co/Uj2URhbPcm",1238634635753598979,2020-03-14 01:14:44,CuratingDevList,en,,Netral, daps trading on hotbit is now open bitcoin btc daps privacy cryptocurrency blockchain 
56,Optimistic Bitcoin Prediction Amidst Market Slaughter: BTC Could Still Be On Track To $100k (via @cryptogazette)… https://t.co/JY3QB3rj5p,1238634589100232705,2020-03-14 01:14:33,Twitter for Android,en,,Netral,optimistic bitcoin prediction amidst market slaughter btc could still be on track to 100k via 
57,US Woman Funding ISIS With Bitcoin Gets 13-Year Jail Sentence - https://t.co/PcOPquYF8x,1238634529834905601,2020-03-14 01:14:19,Twitter Web Client,en,,Negatif,us woman funding isis with bitcoin gets 13year jail sentence  
58,Coronavirus Could Eventually Turn Out “Good News” For Some Bitcoin Holders (via @cryptogazette) #cryptocurrency https://t.co/PpAbCItntH,1238634514483535872,2020-03-14 01:14:15,Twitter for Android,en,,Positif,coronavirus could eventually turn out good news for some bitcoin holders via cryptocurrency 
59,RT @CoinDesk: Cryptocurrency exchange @coinbase has started grouping multiple bitcoin transactions together to benefit both users and the b…,1238634473350103042,2020-03-14 01:14:05,Twitter for Android,en,,Netral, cryptocurrency exchange has started grouping multiple bitcoin transactions together to benefit both users and the b 
60,Trent Partridge GlobalCoin Facebook Cryptocurrency #Crypto #Cryptocurrency #trentpartridge #Blockchain https://t.co/tsmghrMx0o,1238634471378898945,2020-03-14 01:14:05,RSSMultiply,en,,Netral,trent partridge globalcoin facebook cryptocurrency crypto cryptocurrency trentpartridge blockchain 
61,"RT @IrishGirlCrypt1: 🚨#NFT+#Ethereum #Crypto #Giveaway🚨

🎁WINNER GETS 0.03 $ETH &amp; XMoonR GEMSTONE NFT😍

🧜‍♀️Rules:

✅Like &amp; Retweet

✅Follo…",1238634469919092737,2020-03-14 01:14:05,Twitter Web App,en,,Netral, nftethereum crypto giveaway winner gets 003 eth amp xmoonr gemstone nft rules like amp retweet follo 
62,#cryptoleaks #cryptocurrency #cryptotrading before 20 weeks I started programming a #tradingbot now it looks like a… https://t.co/851gvLaQAj,1238634408820834304,2020-03-14 01:13:50,Twitter for Android,en,,Netral,cryptoleaks cryptocurrency cryptotrading before 20 weeks i started programming a tradingbot now it looks like a 
63,DBL Digital Adds New Products for Crypto Investors (via @creamcoin) #cryptocurrency https://t.co/s68rD312vc,1238634408699023360,2020-03-14 01:13:50,Twitter for Android,en,,Positif,dbl digital adds new products for crypto investors via cryptocurrency 
64,"RT @crypto_loverman: 📰 New #Privacy Coin, @DAPScoin, says it solves problem with Monero and Zcash

https://t.co/984gf655dG

FYI:
@cz_binanc…",1238634383575330817,2020-03-14 01:13:44,Twitter Web App,en,,Positif, new privacy coin says it solves problem with monero and zcash fyi 
65,"RT @NemesisGiveaway: 🎁Win up to 7,500 $TRX 🎁

Steps:
1. Retweet
2. Like
3. Follow @Deflexchange

💰Complete all Steps. Winner will be picked…",1238634361462784002,2020-03-14 01:13:39,Twitter for Android,en,,Positif, win up to 7500 trx steps 1 retweet 2 like 3 follow complete all steps winner will be picked 
66,RT @adubats: New Privacy Coin Says It Solves Problem With Monero and Zcash https://t.co/nC9fe2uTqq via @cointelegraph #crypto $DAPS #crypto…,1238634254231199744,2020-03-14 01:13:13,Twitter Web App,en,,Positif, new privacy coin says it solves problem with monero and zcash via crypto daps crypto 
68,"RT @CoinDesk: Cryptocurrency lenders saw margin calls in the hundreds of millions and some liquidations after bitcoin crashed Thursday.

Re…",1238634171473551361,2020-03-14 01:12:53,Twitter for Android,en,,Netral, cryptocurrency lenders saw margin calls in the hundreds of millions and some liquidations after bitcoin crashed thursday re 
69,"RT @Nakazakihero: $DAPS trading on #hotbit is now open.

#Bitcoin #BTC #DAPS #privacy #cryptocurrency #blockchain",1238634148891418626,2020-03-14 01:12:48,Twitter for Android,en,,Netral, daps trading on hotbit is now open bitcoin btc daps privacy cryptocurrency blockchain
70,RT @CoinDesk: Cryptocurrency is facing a global rout. Bitcoin suffered its biggest drop in seven years Thursday morning amid an economic ta…,1238634132458156032,2020-03-14 01:12:44,Twitter for Android,en,,Positif, cryptocurrency is facing a global rout bitcoin suffered its biggest drop in seven years thursday morning amid an economic ta 
71,Cryptocurrency took a hit from dis pandemic,1238634123041878018,2020-03-14 01:12:42,Twitter for iPhone,en,,Netral,cryptocurrency took a hit from dis pandemic
72,"RT @USAO_DC: Dutch National Charged in Takedown of Obscene Website Selling Over 2,000 ""Real Rape"" and Child Pornography Videos, Funded by C…",1238634108496076800,2020-03-14 01:12:38,Twitterrific for iOS,en,,Positif, dutch national charged in takedown of obscene website selling over 2000 real rape and child pornography videos funded by c 
73,"RT @BithumbGlobal: Shill me your favorite project! ❤️❤️❤️

✅ Which coin/project
✅ Why did you invest in 
✅ Comment below 

@BithumbGlobal p…",1238634101810184192,2020-03-14 01:12:37,Twitter Web App,en,,Positif, shill me your favorite project which coinproject why did you invest in comment below p 
74,"Manchester United fans get excited about Odion Ighalo's trad.. 
DailyMailUK - News - Noticia - Bitcoin - CryptoCurr… https://t.co/GCxw2soNzn",1238634090401648640,2020-03-14 01:12:34,MEGNEW,en,,Positif,manchester united fans get excited about odion ighalos trad dailymailuk  news  noticia  bitcoin  cryptocurr 
75,"BMW to take extreme step and unveil the entire new range of .. 
DailyMailUK - News - Noticia - Bitcoin - CryptoCurr… https://t.co/GjiTUC9ypn",1238634087516188674,2020-03-14 01:12:33,MEGNEW,en,,Positif,bmw to take extreme step and unveil the entire new range of  dailymailuk  news  noticia  bitcoin  cryptocurr 
76,"Airlines, Cruise Operators Suffer Worst Start to Year on Rec.. 
WSJ - News - Noticia - Bitcoin - CryptoCurrency -… https://t.co/aQfcylvXPx",1238634084659802116,2020-03-14 01:12:33,MEGNEW,en,,Negatif,airlines cruise operators suffer worst start to year on rec wsj  news  noticia  bitcoin  cryptocurrency  
77,"✨Check Important
Double Down Your Bitcoin Security by Utilizing 2FA Services
https://t.co/dRsK4jwBoj

Typically whe… https://t.co/Eq8iPIpA6J",1238634080645742593,2020-03-14 01:12:32,twittbot.net,en,,Positif, check important double down your bitcoin security by utilizing 2fa services typically whe 
78,"How much you need to save every month to earn $75,000 a year.. 
CNBC - News - Noticia - Bitcoin - CryptoCurrency -… https://t.co/LM62NXUxng",1238634076661317632,2020-03-14 01:12:31,MEGNEW,en,,Positif,how much you need to save every month to earn 75000 a year cnbc  news  noticia  bitcoin  cryptocurrency  
79,"RT @geminigoldsaint: For #bitcoin, #cryptocurrency and the #blockchain world. I 💘 U all #forever

https://t.co/T3xxJ4X5sc

@cctip_io airdro…",1238634012652056577,2020-03-14 01:12:15,Twitter for Android,en,,Netral, for bitcoin cryptocurrency and the blockchain world i u all forever airdro 
80,"selling INSTAGRAM ACCOUNTS

211K
72K

dm me 

paypal btc bitcoin ig followers buy sell crypto cryptocurrency buying… https://t.co/pRPn9svSCT",1238634010072494080,2020-03-14 01:12:15,Twitter for iPhone,en,,Netral,selling instagram accounts 211k 72k dm me paypal btc bitcoin ig followers buy sell crypto cryptocurrency buying 
81,"BITCOIN BEARISH AND BULLISH OUTLOOK 14/03/2020 
tradingview - News - Noticia - Bitcoin - CryptoCurrency -… https://t.co/XGx6xg5jex",1238633980712366080,2020-03-14 01:12:08,MEGNEW,en,,Netral,bitcoin bearish and bullish outlook 14032020 tradingview  news  noticia  bitcoin  cryptocurrency  
82,"Ethereum Climbs 17.81% In Rally 
investigcom - News - Noticia - Bitcoin - CryptoCurrency - Forex - @newstwiteafrica https://t.co/Yso4VYm51Z",1238633972684513282,2020-03-14 01:12:06,MEGNEW,en,,Netral,ethereum climbs 1781 in rally investigcom  news  noticia  bitcoin  cryptocurrency  forex  
83,"Detroit’s Revival Is Anchored in Its Train Station 
nytimes - News - Noticias - Bitcoin - CryptoCurrency -… https://t.co/xzm0DLO8Nw",1238633969379184641,2020-03-14 01:12:05,MEGNEW,en,,Netral,detroit s revival is anchored in its train station nytimes  news  noticias  bitcoin  cryptocurrency  
84,#cryptocurrency market is like a drunk waking up and starting to tackle hangover #Tezos please show us the light,1238633935799832576,2020-03-14 01:11:57,Twitter for iPhone,en,,Negatif,cryptocurrency market is like a drunk waking up and starting to tackle hangover tezos please show us the light
85,The goal is to be wealthy in Spirit so that riches can easily flow to you. #Cryptocurrency,1238633930389180416,2020-03-14 01:11:56,Twitter for iPhone,en,,Positif,the goal is to be wealthy in spirit so that riches can easily flow to you cryptocurrency
86,"RT @FinTechZoom: New article: ""San Diego's pension payment jumps another $15M, squeezing budget even tighter"" has been published on Fintech…",1238633925523759104,2020-03-14 01:11:55,Alex Blockchain Bot,en,,Positif, new article san diegos pension payment jumps another 15m squeezing budget even tighter has been published on fintech 
87,"RT @FinTechZoom: New article: ""U.S. Bank to close west Greeley King Soopers branch – BizWest"" has been published on Fintech Zoom - https://…",1238633887221284870,2020-03-14 01:11:46,Alex Blockchain Bot,en,,Positif, new article us bank to close west greeley king soopers branch bizwest has been published on fintech zoom  
88,"RT @Nakazakihero: Vote on $DAPS to list Free on @AtomarsExchange .

How to vote:

1⃣ Register account on Atomars Exchange.

2⃣ Select DAPS…",1238633864052047872,2020-03-14 01:11:40,Twitter Web App,en,,Positif, vote on daps to list free on  how to vote 1 register account on atomars exchange 2 select daps 
89,"RT @FinTechZoom: New article: ""Bitcoin bounces back after dipping below $4K"" has been published on Fintech Zoom - https://t.co/QCTEIFCqNP @…",1238633839217520643,2020-03-14 01:11:34,Alex Blockchain Bot,en,,Positif, new article bitcoin bounces back after dipping below 4k has been published on fintech zoom  
90,"RT @manditoken: Get ready for some exciting news from @CoinTigerEX in the next 2-3 days😉🧨🎇

#mni #manditoken #cryptocurrency #blockchain #VC",1238633821903499264,2020-03-14 01:11:30,Alex Blockchain Bot,en,,Positif, get ready for some exciting news from in the next 23 days mni manditoken cryptocurrency blockchain vc
91,"It been around four years since I joined the Mining Platform https://t.co/YKiZi4uBqR It was a successful year, and… https://t.co/Ov4H3Ua9Vk",1238633814664138753,2020-03-14 01:11:28,Twitter for iPhone,en,,Positif,it been around four years since i joined the mining platform it was a successful year and 
92,#Cryptocurrency #Attains the Desire of ‘#Entry into the #Formal #Sector’… Does It #Remove the #Stigma of… https://t.co/xoKniz2041,1238633748842700800,2020-03-14 01:11:13,Twitter Web App,en,,Netral,cryptocurrency attains the desire of entry into the formal sector does it remove the stigma of 
93,"RT @maxjcm: New Predictive Analytics Capabilities Of #Blockchain

#VC #fintech #banking #finserv #cryptocurrency #finance #banks #blockchai…",1238633730060812290,2020-03-14 01:11:08,Twitter Web Client,en,,Positif, new predictive analytics capabilities of blockchain vc fintech banking finserv cryptocurrency finance banks blockchai 
94,"New article: ""San Diego's pension payment jumps another $15M, squeezing budget even tighter"" has been published on… https://t.co/OhuWDco6wY",1238633703007571974,2020-03-14 01:11:02,App for FintechZoom.com,en,,Positif,new article san diegos pension payment jumps another 15m squeezing budget even tighter has been published on 
96,"RT @ListOnExchanges: - WIN 0.01 #BTC 

1⃣FOLLOW @ListOnExchanges
2⃣TAG #CRYPTO #IEO #ICO #BTC
3⃣RETWEET THIS TWEET WITH TAGS
4⃣LIKE ❤️
⏳END…",1238633685655719942,2020-03-14 01:10:58,Twitter Web App,en,,Positif,  win 001 btc 1 follow 2 tag crypto ieo ico btc 3 retweet this tweet with tags 4 like end 
97,Nigerian Naira Now Trades N420 Per US Dollar at the Bitcoin and Cryptocurrency Market. https://t.co/6dOd8Mr5Tp https://t.co/v7mNOBLRyj,1238633679104217088,2020-03-14 01:10:56,WordPress.com,en,,Netral,nigerian naira now trades n420 per us dollar at the bitcoin and cryptocurrency market 
98,"RT @czymeq: 🚀KuCoin is a centralized cryptocurrency 
exchange located in Seychelles. 
🔄There are 213 coins and 455 trading 
pairs on the ex…",1238633620069384197,2020-03-14 01:10:42,Twitter for Android,en,,Netral, kucoin is a centralized cryptocurrency exchange located in seychelles there are 213 coins and 455 trading pairs on the ex 
