,tweets,id,date,source,lang,place,sentiment,tweet_bersih
21,Cryptocurrency predicted to replace fiat currency within 100 years as reports of Animal husbandry spreads through t… https://t.co/FIzAzz69zJ,1238271534210449411,2020-03-13 01:11:54,"Cheap Bots, Done Quick!",en,,Netral,cryptocurrency predicted to replace fiat currency within 100 years as reports of animal husbandry spreads through t 
22,"RT @badcrypto: Justin Sun takes over STEEM.
...
 #blockchain #Cryptocurrency #crypto #bitcoin #cryptonews #BadNews #StayBad https://t.co/NS…",1238271531693887491,2020-03-13 01:11:53,Alex Blockchain Bot,en,,Netral, justin sun takes over steem  blockchain cryptocurrency crypto bitcoin cryptonews badnews staybad 
24,"RT @CryptoVin2: How to GPU Mine ⁦@AtomisBTC⁩ (ATOMI) and Review
https://t.co/kbMX4yAz7I #Atomis #crypto #cryptocurrency #cryptocurrencies",1238271511225647105,2020-03-13 01:11:48,Twitter for iPhone,en,,Netral, how to gpu mine atomi and review atomis crypto cryptocurrency cryptocurrencies
25,"RT @CryptoVin2: How to GPU Mine ⁦@XCashCrypto⁩ (XCASH) and Review
https://t.co/RANrpSi7h0 #xcash #cryptocurrency",1238271489662730240,2020-03-13 01:11:43,Twitter for iPhone,en,,Netral, how to gpu mine xcash and review xcash cryptocurrency
26,"RT @1CrypticPoet: 🔥 MoneyGram Launches Referral Program to Grow Peer-to-Peer (P2P) Payments and Money Transfers

https://t.co/hU4gqP8O8K #X…",1238271489469583360,2020-03-13 01:11:43,Twitter Web App,en,,Netral, moneygram launches referral program to grow peertopeer p2p payments and money transfers x 
27,Cryptocurrency and blockchain: the complex made simple https://t.co/H56OSTB2cu https://t.co/Lf2jmzgFba,1238271453197488130,2020-03-13 01:11:35,Upflow,en,,Negatif,cryptocurrency and blockchain the complex made simple 
28,Bitcoin fell to a two-month low today as multiple factors drove losses. Is the cryptocurrency headed for a rebound… https://t.co/EeTMcXrC5M,1238271449464537096,2020-03-13 01:11:34,Cloohawk,en,,Netral,bitcoin fell to a twomonth low today as multiple factors drove losses is the cryptocurrency headed for a rebound 
31,"RT @BittrexExchange: Trade your way...with these updates &amp; improvements: 

📢 New &amp; Improved UI @Tradingview Charts 
📉  Lower fees
💰  Referr…",1238271375682555905,2020-03-13 01:11:16,Twitter Web App,en,,Positif, trade your waywith these updates amp improvements new amp improved ui charts lower fees referr 
32,"RT @AtomarsExchange: Atomars is now live on Coinspace @coinspacedotcom ! 

Coinspace is a crypto market ranking platform that provides anal…",1238271370087116800,2020-03-13 01:11:15,Twitter Web App,en,,Positif, atomars is now live on coinspace  coinspace is a crypto market ranking platform that provides anal 
33,"Justin Sun takes over STEEM.
...
 #blockchain #Cryptocurrency #crypto #bitcoin #cryptonews #BadNews #StayBad https://t.co/NSLOSDO6PY",1238271327469023235,2020-03-13 01:11:05,AgoraPulse Manager,en,,Netral,justin sun takes over steem  blockchain cryptocurrency crypto bitcoin cryptonews badnews staybad 
34,"RT @chiradio: : #Dogecoin (Cryptocurrency creator ) says to crypto faithful: “cool your jets”.
https://t.co/yjpGXlLkGF

via @GoogleNews",1238271283386818560,2020-03-13 01:10:54,Dogecoin Retweet,en,,Positif,  dogecoin cryptocurrency creator  says to crypto faithful cool your jets  via 
35,Holy moly cryptocurrency 😂🙈,1238271238532771840,2020-03-13 01:10:43,Twitter for iPhone,en,,Netral,holy moly cryptocurrency 
36,"Btw y'all better get ready to convert to cryptocurrency

think its a game nah

Say goodbye to your paper money

Cau… https://t.co/RIQ72r1yp2",1238271235403829248,2020-03-13 01:10:43,Twitter for Android,en,,Positif,btw yall better get ready to convert to cryptocurrency think its a game nah say goodbye to your paper money cau 
38,"RT @ForexLive: Bitcoin collapse continues, under 5,000 USD  https://t.co/pEUxnDo15A",1238271158824456199,2020-03-13 01:10:24,Bot Libre!,en,,Netral, bitcoin collapse continues under 5000 usd 
39,"RT @BetHashTeam: 🍀🔥🎉❤️Play at the best &amp; fairest #cryptocurrency casino: #DICE #BLACKJACK #LOTTERY

$BTC | $ETH | $EOS | $TRX
- Fair, rando…",1238271149005352960,2020-03-13 01:10:22,Twitter Web App,en,,Positif, play at the best amp fairest cryptocurrency casino dice blackjack lottery btc  eth  eos  trx  fair rando 
42,"All social media platforms, could be back by cryptocurrency and reward us for creating ""content"" for their sites. IP assets. Monetization.",1238271040700235777,2020-03-13 01:09:56,Twitter for Android,en,,Positif,all social media platforms could be back by cryptocurrency and reward us for creating content for their sites ip assets monetization
43,"RT @TokoinGlobal: BREAKING NEWS!

Yes! The 3rd Exchange that Tokoin will be listed on is BiKi! 🔥🚀

Choosing BiKi will allow Tokoin to furth…",1238271022790348800,2020-03-13 01:09:52,Twitter for iPhone,en,,Netral, breaking news yes the 3rd exchange that tokoin will be listed on is biki choosing biki will allow tokoin to furth 
46,"Cryptocurrency is the most visible, best-known application of blockchain technology. https://t.co/DmDyUErURC https://t.co/QHg4A8oKjS",1238270930746593282,2020-03-13 01:09:30,Echobox Social,en,,Positif,cryptocurrency is the most visible bestknown application of blockchain technology 
47,"RT @LORDSTYLE007: 🔥$10 #ETH #Giveaway🔥 

RULES👇👇👇

Only Join This Telegram https://t.co/fCcyIi0vzr

TAG 5 FRIEND

Winner Announce 15th Marc…",1238270919862300673,2020-03-13 01:09:27,Twitter for Android,en,,Netral, 10 eth giveaway rules only join this telegram tag 5 friend winner announce 15th marc 
48,Storeum (STO) Steals the Show With 233% Gains Amidst Crypto Market Turmoil (via @cryptogazette) #cryptocurrency https://t.co/Fa9qzue6bq,1238270919606333440,2020-03-13 01:09:27,Twitter for Android,en,,Netral,storeum sto steals the show with 233 gains amidst crypto market turmoil via cryptocurrency 
49,"RT @theblockcircle: 🎁$50 $usdt #Giveaway🎁
AMA with @VidUpdates to be held on 13 March at 4:00 PM UTC

 To enter the giveaway:

☑️Follow @th…",1238270870574919681,2020-03-13 01:09:16,Twitter for Android,en,,Netral, 50 usdt giveaway ama with to be held on 13 march at 400 pm utc to enter the giveaway follow 
50,#BTC #ETH Bitcoin (BTC/USD) extended its seismic losses early in today’s Asian session as the pair traded as low as… https://t.co/QiZLDuAB4c,1238270868029149184,2020-03-13 01:09:15,webnowcompany,en,,Positif,btc eth bitcoin btcusd extended its seismic losses early in today s asian session as the pair traded as low as 
51,Cryptocurrency 3/12/20 https://t.co/mCUpBzgLyv,1238270835938545664,2020-03-13 01:09:07,Twitter for iPhone,en,,Netral,cryptocurrency 31220 
52,"RT @TaqrimT: @aantonop At this rate, soon Bitcoin price will be in negative. 

Exchanges and miners will pay you to keep Bitcoin in your wa…",1238270806410616834,2020-03-13 01:09:00,Twitter Web Client,en,,Negatif, at this rate soon bitcoin price will be in negative exchanges and miners will pay you to keep bitcoin in your wa 
54,"How to GPU Mine ⁦@XCashCrypto⁩ (XCASH) and Review
https://t.co/RANrpSi7h0 #xcash #cryptocurrency",1238270744540389377,2020-03-13 01:08:46,Twitter for iPhone,en,,Netral,how to gpu mine xcash and review xcash cryptocurrency
55,"RT @JoshRoomsburg: 🚨 #CryptoGiveaway 🚨

10,000 #Pixby Giveaway! 🥳🎉

💥 Like &amp; Retweet
💥 Follow: @JoshRoomsburg
💥 Follow: @PixbyToken
💥 Tag 3…",1238270731991089153,2020-03-13 01:08:43,Twitter for Android,en,,Netral, cryptogiveaway 10000 pixby giveaway like amp retweet follow follow tag 3 
56,"Better money for 21 century and beyond.

#bitcoin
#cryptocurrency https://t.co/Xkl7LeaZvB",1238270724835549184,2020-03-13 01:08:41,Twitter for Android,en,,Positif,better money for 21 century and beyond bitcoin cryptocurrency 
57,"RT @AriDavidPaul: @MorganTBennett Oh man, it's been ages since I've covered basics - frankly these days I mostly chat with industry insider…",1238270717894053889,2020-03-13 01:08:39,Twitter for iPhone,en,,Positif, oh man its been ages since ive covered basics  frankly these days i mostly chat with industry insider 
59,"@WatchMixer, make sparks a cryptocurrency where viewers and partners can more earn money while on your platform.. m… https://t.co/DYwZID9vuK",1238270621685080064,2020-03-13 01:08:16,Twitter for Android,en,,Positif, make sparks a cryptocurrency where viewers and partners can more earn money while on your platform m 
60,"RT @ivo_schouwink: $Daps still looking damn bullish!👀

Tomorrow listing on #hotbit!!🥳🚀🚀🚀

$BTC $ALTS #cryptocurrency #privacycoins https://…",1238270607256584194,2020-03-13 01:08:13,Twitter Web App,en,,Netral, daps still looking damn bullish tomorrow listing on hotbit btc alts cryptocurrency privacycoins 
61,"RT @USDGtoken: ⚠️USDG airdrop is going finish on March 25 

We’re going to distribute USDG to all the eligible persons from March 25 to Mar…",1238270584691265537,2020-03-13 01:08:08,Twitter for Android,en,,Netral, usdg airdrop is going finish on march 25 we re going to distribute usdg to all the eligible persons from march 25 to mar 
62,"RT @TheHackersNews: Other than stealing users' data stored in the browsers (particularly cookies, browsing histories, user IDs, passwords &amp;…",1238270581771886597,2020-03-13 01:08:07,Twitter Web App,en,,Positif, other than stealing users data stored in the browsers particularly cookies browsing histories user ids passwords amp 
63,mother fucker #bitcoin #Cryptocurrency #oil @realDonaldTrump,1238270540915318788,2020-03-13 01:07:57,Twitter for iPhone,en,,Netral,mother fucker bitcoin cryptocurrency oil 
64,Ethereum's 2020 gains wiped out as liquidations accompany coin's 25% devaluation International CryptoCurrency News https://t.co/4PoDIDImag,1238270478223097857,2020-03-13 01:07:42,SocialRabbit Plugin,en,,Netral,ethereums 2020 gains wiped out as liquidations accompany coins 25 devaluation international cryptocurrency news 
66,"How to GPU Mine ⁦@AtomisBTC⁩ (ATOMI) and Review
https://t.co/kbMX4yAz7I #Atomis #crypto #cryptocurrency #cryptocurrencies",1238270418840100865,2020-03-13 01:07:28,Twitter for iPhone,en,,Netral,how to gpu mine atomi and review atomis crypto cryptocurrency cryptocurrencies
67,Australia: Tax Agency to Contact 350000 Cryptocurrency Holders Concerning Tax Obligations https://t.co/IpEnIHQd3b Blockchain,1238270416671686656,2020-03-13 01:07:27,IFTTT,en,,Netral,australia tax agency to contact 350000 cryptocurrency holders concerning tax obligations blockchain
68,RT @ivo_schouwink: If you like to support the $Daps project or if you just like to win this amazing privacy coin then sign up on #Digifinex…,1238270394261438466,2020-03-13 01:07:22,Twitter for Android,en,,Positif, if you like to support the daps project or if you just like to win this amazing privacy coin then sign up on digifinex 
69,"Join me to get @Listia's new $XNK #cryptocurrency for free! Use code ""DJHHMZ"" for an extra 100 XNK. Just got this w… https://t.co/zJs34zh3QA",1238270391392575488,2020-03-13 01:07:21,Listia,en,,Positif,join me to get new xnk cryptocurrency for free use code djhhmz for an extra 100 xnk just got this w 
71,RT @BTCTN: Tamil Guide: Cryptocurrency Meaning and How to Buy Bitcoin in India — Interview With Giottus https://t.co/iGr89jzHH3 https://t.c…,1238270331296583680,2020-03-13 01:07:07,Twitter Web App,en,,Netral, tamil guide cryptocurrency meaning and how to buy bitcoin in india interview with giottus 
72,"LIVE! #Bitcoin, #Ethereum &amp; Much More Daily #Cryptocurrency News

https://t.co/GcbOKOYuUF https://t.co/BmPFS8BPRa",1238270329178505217,2020-03-13 01:07:07,Twitter Web App,en,,Positif,live bitcoin ethereum amp much more daily cryptocurrency news 
73,"Holo (HOT) making a big move to the downside! 👀 

1 HOT = 0.0003 USD (-9.49%)

Will the price keep falling? 👀 
Time… https://t.co/wHGYP1bCXq",1238270310090248195,2020-03-13 01:07:02,Coin Guru Alerts,en,,Positif,holo hot making a big move to the downside 1 hot  00003 usd 949 will the price keep falling time 
75,#cryptocurrency is flaking under pressure.,1238270178430988290,2020-03-13 01:06:31,Twitter for iPhone,en,,Netral,cryptocurrency is flaking under pressure
78,#invest in #cryptocurrency with our help @gfaccord https://t.co/4CrH2BAQJl https://t.co/tHLEC2o9w0,1238270112152592384,2020-03-13 01:06:15,gfaccord-Tweeter1,en,,Netral,invest in cryptocurrency with our help 
80,RT @jaredctate: 100% agreed. This is the “big one” we have all been prepping for and why #blockchain #cryptocurrency came to be.,1238270054254424064,2020-03-13 01:06:01,Twitter for iPhone,en,,Netral, 100 agreed this is the big one we have all been prepping for and why blockchain cryptocurrency came to be
82,"💰1 ETH is worth💰
110.43 USD
0.02303 BTC
98.51 EUR
89.59 GBP
153 CAD
11698.9 JPY

💰1 ETC is worth💰
4.19 USD
0.000851… https://t.co/KJjMDhy9xE",1238270010793103360,2020-03-13 01:05:51,EthereumPriceBot,en,,Positif, 1 eth is worth 11043 usd 002303 btc 9851 eur 8959 gbp 153 cad 116989 jpy 1 etc is worth 419 usd 0000851 
83,"RT @crypto_loverman: 📰 New #Privacy Coin, @DAPScoin, says it solves problem with Monero and Zcash

https://t.co/984gf655dG

FYI:
@cz_binanc…",1238270007840301058,2020-03-13 01:05:50,Twitter for Android,en,,Positif, new privacy coin says it solves problem with monero and zcash fyi 
85,"Bitcoin collapse continues, under 5,000 USD https://t.co/u8uU5gfemy https://t.co/RmXsNP7wjk",1238269938562764802,2020-03-13 01:05:33,dlvr.it,en,,Netral,bitcoin collapse continues under 5000 usd 
88,How to determine if a ##Cryptocurrency is overvalued or undervalued - Crypto Daily https://t.co/hfmFvRGCSq #HedgeFund #Trading #Funds,1238269875115696128,2020-03-13 01:05:18,Twibble.io,en,,Netral,how to determine if a cryptocurrency is overvalued or undervalued  crypto daily hedgefund trading funds
89,The announcement comes a week after the country's supreme court overturned a two-year banking ban for cryptocurrenc… https://t.co/SqtaSdgXdt,1238269835890614272,2020-03-13 01:05:09,Cloohawk,en,,Netral,the announcement comes a week after the countrys supreme court overturned a twoyear banking ban for cryptocurrenc 
91,OKCoin Launches Support for Singapore Dollar and Opens Local Office - https://t.co/p8w404ZUva,1238269830047977472,2020-03-13 01:05:08,FP News Publisher - COM,en,,Netral,okcoin launches support for singapore dollar and opens local office  
92,FTX Cryptocurrency Derivatives Exchange Low FeesTight SpreadsDeep OrderbooksUp To 101x LeverageWorld's First Index… https://t.co/DQlVH3b4qy,1238269812947562496,2020-03-13 01:05:04,dlvr.it,en,,Positif,ftx cryptocurrency derivatives exchange low feestight spreadsdeep orderbooksup to 101x leverageworlds first index 
93,Ecoin - World's fastest growing cryptocurrency $R https://t.co/bFtQslrh8q,1238269810632314880,2020-03-13 01:05:03,dlvr.it,en,,Netral,ecoin  worlds fastest growing cryptocurrency r 
94,"In these dire times, don't forget that there's always a chance to rebuild your savings 1 burger at a time… https://t.co/ALfhQikXED",1238269810368114691,2020-03-13 01:05:03,dlvr.it,en,,Netral,in these dire times dont forget that theres always a chance to rebuild your savings 1 burger at a time 
95,"RT @Juchtervbergen: #Cryptocurrency #Digital #FinancialServicesFinserv #Innovation Step aside China, it’s Southeast Asia’s turn in the spot…",1238269810145820673,2020-03-13 01:05:03,dlvr.it,en,,Netral, cryptocurrency digital financialservicesfinserv innovation step aside china it s southeast asia s turn in the spot 
97,"Very GOOD!!! My Trading Bot just sold $XEM with 2.89% profit on #huobi! 

#BTC $BTC #ETH $ETH #LTC $LTC #XRP $XRP… https://t.co/ynCtoBQ1UE",1238269738796699648,2020-03-13 01:04:46,CryptoTweeter.com,en,,Positif,very good my trading bot just sold xem with 289 profit on huobi btc btc eth eth ltc ltc xrp xrp 
98,"RT @81MFS: MAJOR #bitcoin selloff. People are freaking out &amp; cashing out on a global scale

#crypto needs $DIGG now more than ever as their…",1238269715396603904,2020-03-13 01:04:40,Twitter for Android,en,,Positif, major bitcoin selloff people are freaking out amp cashing out on a global scale crypto needs digg now more than ever as their 
99,"RT @DalecoinN: Hello dalecoin community

Its is a pleasure to release the dalecoin github repository where the source code for the new chai…",1238269703195369472,2020-03-13 01:04:37,Twitter for Android,en,,Positif, hello dalecoin community its is a pleasure to release the dalecoin github repository where the source code for the new chai 
